repeat,alpha,delta,arm,label,fdp,pool_risk,correct,total,units,supp_units,frontier,frontier_all
53,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0919341920893431,0.0916523789816657,1122,2182,491,361,961,985
53,0.1,0.1,goco-N,top5043,0.0783274556547208,0.0811772614504025,1120,1522,755,615,895,907
53,0.2,0.5,global-coarse,global_27.1593,0.1462918683853727,0.14695399134977,1488,3021,730,502,1488,1494
53,0.2,0.5,global-dense,global_23.0644,0.1996259175166547,0.199221696740589,1886,4098,925,606,1886,1886
53,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1688937032407912,0.1666799340015577,1849,3960,821,572,1649,1670
53,0.2,0.5,goco-N,top10925,0.1756819377009695,0.1772619055658095,2269,3388,1273,999,1716,1752
53,0.2,0.1,global-coarse,global_27.1593,0.1462918683853727,0.14695399134977,1488,3021,730,502,1488,1494
53,0.2,0.1,global-dense,global_23.8149,0.1822133600361958,0.1854997387676124,1795,3845,865,580,1795,1795
53,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1688937032407912,0.1666799340015577,1849,3960,821,572,1649,1670
53,0.2,0.1,goco-N,top10925,0.1756819377009695,0.1772619055658095,2269,3388,1273,999,1716,1752
54,0.05,0.5,global-coarse,global_62.0008,0.0353074452784837,0.0390106352928811,425,658,225,159,425,425
54,0.05,0.5,global-dense,global_56.5397,0.0444598774553263,0.0480018590413127,484,787,254,172,484,484
54,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0376829796875307,0.0408494767751216,486,783,232,166,440,440
54,0.05,0.5,goco-N,top3426,0.0511916254572439,0.0463886644463275,794,1062,523,435,503,503
54,0.05,0.1,global-coarse,global_62.0008,0.0353074452784837,0.0390106352928811,425,658,225,159,425,425
54,0.05,0.1,global-dense,global_60.2794,0.0390103828043422,0.0432910286476295,442,700,235,163,442,442
54,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0376829796875307,0.0408494767751216,486,783,232,166,440,440
54,0.05,0.1,goco-N,top3426,0.0511916254572439,0.0463886644463275,794,1062,523,435,503,503
54,0.1,0.5,global-coarse,global_37.7842,0.082596817516139,0.0840867486922115,802,1591,409,272,802,809
54,0.1,0.5,global-dense,global_34.418,0.0965666476216745,0.0980885157668162,942,1907,474,313,942,946
54,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0952533640680103,0.0970506057759472,1009,2056,481,332,884,885
54,0.1,0.5,goco-N,top6525,0.0951315406425046,0.0945840463394608,1415,1970,844,682,884,885
54,0.1,0.1,global-coarse,global_37.7842,0.082596817516139,0.0840867486922115,802,1591,409,272,802,809
54,0.1,0.1,global-dense,global_36.1117,0.0918853557144827,0.0926792858128214,871,1753,443,290,871,871
54,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.6,0.0854207301455956,0.0871436563773437,969,1946,443,312,816,835
54,0.1,0.1,goco-N,top6525,0.0951315406425046,0.0945840463394608,1415,1970,844,682,884,885
54,0.2,0.5,global-coarse,global_27.1593,0.1484493256938437,0.1485175915269721,1350,2862,721,476,1350,1352
54,0.2,0.5,global-dense,global_23.4366,0.1969480635778185,0.1971326938339629,1682,3846,899,572,1682,1687
54,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1719641741475444,0.1697907308803943,1696,3825,815,551,1542,1542
54,0.2,0.5,goco-N,top12426,0.1765942890374003,0.1785719535948563,2399,3685,1281,1017,1584,1599
54,0.2,0.1,global-coarse,global_27.1593,0.1484493256938437,0.1485175915269721,1350,2862,721,476,1350,1352
54,0.2,0.1,global-dense,global_23.8149,0.1874602320740581,0.1869843195767461,1656,3730,867,559,1656,1656
54,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1719641741475444,0.1697907308803943,1696,3825,815,551,1542,1542
54,0.2,0.1,goco-N,top12426,0.1765942890374003,0.1785719535948563,2399,3685,1281,1017,1584,1599
55,0.05,0.5,global-coarse,global_62.0008,0.041375573812479,0.0386818543115963,437,708,240,158,437,437
55,0.05,0.5,global-dense,global_54.7578,0.0519199322260968,0.0505795544869899,521,901,271,170,521,521
55,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0529926906633567,0.0498369233194726,532,950,270,171,523,523
55,0.05,0.5,goco-N,top3012,0.0555342120298678,0.0506270158773952,598,844,500,399,535,535
55,0.05,0.1,global-coarse,global_62.0008,0.041375573812479,0.0386818543115963,437,708,240,158,437,437
55,0.05,0.1,global-dense,global_55.6416,0.0519199322260968,0.0480407806659703,518,895,268,167,521,521
55,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.6,0.049076974604488,0.0450608950988313,530,925,261,171,496,506
55,0.05,0.1,goco-N,top2648,0.0484209074610398,0.0438645067628375,547,750,452,361,478,479
55,0.1,0.5,global-coarse,global_37.7842,0.0821121553020601,0.0832760731091535,840,1685,407,271,840,844
55,0.1,0.5,global-dense,global_34.9736,0.0945424604816412,0.096971448716517,942,1935,458,303,942,943
55,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0868325222793571,0.0888918449616476,1033,2064,454,326,859,894
55,0.1,0.5,goco-N,top5736,0.105080594944062,0.0999608892663107,1108,1679,810,626,1032,1033
55,0.1,0.1,global-coarse,global_37.7842,0.0821121553020601,0.0832760731091535,840,1685,407,271,840,844
55,0.1,0.1,global-dense,global_36.1117,0.0906068785257862,0.0929433616459413,917,1853,442,296,917,917
55,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0868325222793571,0.0888918449616476,1033,2064,454,326,859,894
55,0.1,0.1,goco-N,top5043,0.0916445022361447,0.0869504168062589,988,1463,741,578,917,921
55,0.2,0.5,global-coarse,global_27.1593,0.1506925819089658,0.1489684672709917,1389,2965,719,469,1389,1393
55,0.2,0.5,global-dense,global_23.4366,0.1999493639153888,0.1983482226896926,1742,3967,900,571,1742,1744
55,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1709195086202922,0.1693253306156964,1761,3956,812,553,1558,1563
55,0.2,0.5,goco-N,top12426,0.1928712624202901,0.1936806018781272,2278,3679,1291,989,1716,1728
55,0.2,0.1,global-coarse,global_27.1593,0.1506925819089658,0.1489684672709917,1389,2965,719,469,1389,1393
55,0.2,0.1,global-dense,global_23.8149,0.1904189693570671,0.1878497136344861,1716,3856,875,564,1716,1716
55,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1709195086202922,0.1693253306156964,1761,3956,812,553,1558,1563
55,0.2,0.1,goco-N,top10925,0.1757097967673874,0.1736505951076367,2028,3229,1217,933,1584,1586
56,0.05,0.5,global-coarse,global_62.0008,0.0416257856059262,0.0391863573957655,402,691,239,161,402,404
56,0.05,0.5,global-dense,global_54.7578,0.055983903698012,0.0515161368727377,484,905,280,178,484,493
56,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0522464881691195,0.0497268917223393,496,949,266,176,473,475
56,0.05,0.5,goco-N,top3012,0.0451613618762977,0.045121857495978,674,877,471,389,421,424
56,0.05,0.1,global-coarse,global_62.0008,0.0416257856059262,0.0391863573957655,402,691,239,161,402,404
56,0.05,0.1,global-dense,global_56.5397,0.0504359004669306,0.0476602684114065,473,865,265,175,473,473
56,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.6,0.0445234154894891,0.0418982256994396,482,888,244,170,421,423
56,0.05,0.1,goco-N,top3012,0.0451613618762977,0.045121857495978,674,877,471,389,421,424
56,0.1,0.5,global-coarse,global_37.7842,0.0844074052183278,0.0834119977139704,798,1665,402,271,815,825
56,0.1,0.5,global-dense,global_34.418,0.0996581752270622,0.0987452565980638,940,1992,461,306,940,942
56,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0937680188611094,0.0896100064157727,974,2070,456,322,867,867
56,0.1,0.5,goco-N,top5736,0.0949144566645601,0.0951371990618783,1225,1684,852,683,867,872
56,0.1,0.1,global-coarse,global_37.7842,0.0844074052183278,0.0834119977139704,798,1665,402,271,815,825
56,0.1,0.1,global-dense,global_36.1117,0.0936700028239126,0.0925367374153413,867,1835,430,283,867,867
56,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0937680188611094,0.0896100064157727,974,2070,456,322,867,867
56,0.1,0.1,goco-N,top5043,0.0761564528424272,0.0799780747601136,1100,1470,754,620,605,662
56,0.2,0.5,global-coarse,global_27.1593,0.1477821906866176,0.1467780521925921,1314,2892,695,455,1314,1316
56,0.2,0.5,global-dense,global_23.4366,0.1931627583316599,0.1956545036513257,1654,3887,866,553,1654,1657
56,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1643456545887853,0.1654953666801804,1661,3839,771,524,1376,1423
56,0.2,0.5,goco-N,top10925,0.1709613035497092,0.1779935613387286,2149,3185,1293,1017,1482,1501
56,0.2,0.1,global-coarse,global_27.1593,0.1477821906866176,0.1467780521925921,1314,2892,695,455,1314,1316
56,0.2,0.1,global-dense,global_23.8149,0.1821845597500274,0.1850251531578559,1621,3763,833,543,1621,1621
56,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1643456545887853,0.1654953666801804,1661,3839,771,524,1376,1423
56,0.2,0.1,goco-N,top10925,0.1709613035497092,0.1779935613387286,2149,3185,1293,1017,1482,1501
57,0.05,0.5,global-coarse,global_62.0008,0.0392734007132021,0.0384273036018104,376,638,220,147,376,376
57,0.05,0.5,global-dense,global_55.6416,0.0482174872431388,0.0476154346412313,455,820,246,157,455,457
57,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0499532084244537,0.0496465850790585,459,867,248,157,455,458
57,0.05,0.5,goco-N,top2648,0.0447846274077138,0.0472901571535865,566,766,472,394,424,426
57,0.05,0.1,global-coarse,global_62.0008,0.0392734007132021,0.0384273036018104,376,638,220,147,376,376
57,0.05,0.1,global-dense,global_56.5397,0.0473112083062434,0.0465430371348429,447,794,244,156,447,447
57,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.6,0.0453331560178891,0.0444274743971253,457,837,237,155,424,426
57,0.05,0.1,goco-N,top2328,0.0415643819243322,0.0421584148443025,499,677,419,345,391,391
57,0.1,0.5,global-coarse,global_37.7842,0.0823672925245122,0.0822163757672103,774,1589,396,262,774,777
57,0.1,0.5,global-dense,global_34.418,0.0945861326188177,0.0964657413064089,913,1897,459,308,913,914
57,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0877431594746448,0.0891446986667016,973,2017,440,317,795,812
57,0.1,0.5,goco-N,top5043,0.0835467685902108,0.0883085680126651,1054,1450,802,655,795,803
57,0.1,0.1,global-coarse,global_37.7842,0.0823672925245122,0.0822163757672103,774,1589,396,262,774,777
57,0.1,0.1,global-dense,global_36.1117,0.0897725108523619,0.0913008252917206,853,1762,431,284,853,853
57,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0877431594746448,0.0891446986667016,973,2017,440,317,795,812
57,0.1,0.1,goco-N,top5043,0.0835467685902108,0.0883085680126651,1054,1450,802,655,795,803
57,0.2,0.5,global-coarse,global_23.0262,0.1904679970287554,0.1966869294382014,1749,3882,899,590,1749,1755
57,0.2,0.5,global-dense,global_23.0262,0.1904679970287554,0.1966869294382014,1749,3882,899,590,1749,1755
57,0.2,0.5,goco-M,adapt_23.0262_to_19.5221_q0.4,0.1894610566204545,0.1957268137500694,1943,4370,901,613,1694,1741
57,0.2,0.5,goco-N,top12426,0.1971459452375877,0.1948825964810928,2343,3654,1362,1053,1798,1830
57,0.2,0.1,global-coarse,global_27.1593,0.1408808965594236,0.144783190782639,1333,2808,696,471,1333,1341
57,0.2,0.1,global-dense,global_23.8149,0.1806596071174182,0.1826931365811982,1672,3675,858,565,1672,1672
57,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.156472686037168,0.160883304636094,1684,3686,771,538,1404,1448
57,0.2,0.1,goco-N,top10925,0.1723631382868039,0.1729519337953158,2105,3210,1256,985,1582,1636
58,0.05,0.5,global-coarse,global_62.0008,0.0446135508402781,0.0388023963896498,458,717,256,166,458,458
58,0.05,0.5,global-dense,global_53.888,0.0580515987942549,0.0526274560037837,541,940,299,185,541,541
58,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.053092184329255,0.0478842730360181,555,955,286,185,521,521
58,0.05,0.5,goco-N,top3897,0.0488606189164732,0.0476522043248209,814,1193,493,415,471,471
58,0.05,0.1,global-coarse,global_62.0008,0.0446135508402781,0.0388023963896498,458,717,256,166,458,458
58,0.05,0.1,global-dense,global_55.6416,0.0545816340603266,0.048527218861058,533,908,285,178,533,537
58,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.053092184329255,0.0478842730360181,555,955,286,185,521,521
58,0.05,0.1,goco-N,top3426,0.040284249608811,0.0416334136521555,731,1053,440,376,361,372
58,0.1,0.5,global-coarse,global_37.7842,0.087696114164877,0.0827144192849807,887,1752,425,283,887,889
58,0.1,0.5,global-dense,global_33.3333,0.1092929710844481,0.102773562636992,1081,2195,529,353,1081,1082
58,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0946752828838058,0.0899074749226494,1107,2215,488,350,909,933
58,0.1,0.5,goco-N,top6525,0.0905985306532079,0.0896037814289146,1327,1953,818,663,909,916
58,0.1,0.1,global-coarse,global_37.7842,0.087696114164877,0.0827144192849807,887,1752,425,283,887,889
58,0.1,0.1,global-dense,global_34.418,0.1054064792376749,0.0969413953101358,1042,2104,498,329,1042,1047
58,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0946752828838058,0.0899074749226494,1107,2215,488,350,909,933
58,0.1,0.1,goco-N,top6525,0.0905985306532079,0.0896037814289146,1327,1953,818,663,909,916
58,0.2,0.5,global-coarse,global_23.0262,0.1986306646214566,0.1991888165955433,1900,4229,917,593,1900,1914
58,0.2,0.5,global-dense,global_23.0262,0.1986306646214566,0.1991888165955433,1900,4229,917,593,1900,1914
58,0.2,0.5,goco-M,adapt_23.0262_to_19.5221_q0.4,0.1991398231483777,0.1987683681477146,2102,4770,924,619,1900,1915
58,0.2,0.5,goco-N,top12426,0.1797935437469638,0.1827715259066663,2301,3637,1278,1007,1717,1762
58,0.2,0.1,global-coarse,global_27.1593,0.14681788927755,0.1453334310728433,1472,3073,723,489,1472,1479
58,0.2,0.1,global-dense,global_23.8149,0.1872348652891466,0.1855943455372777,1801,3978,865,562,1801,1801
58,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1632601738517105,0.1615297634584932,1842,4041,785,544,1603,1610
58,0.2,0.1,goco-N,top12426,0.1797935437469638,0.1827715259066663,2301,3637,1278,1007,1717,1762
59,0.05,0.5,global-coarse,global_62.0008,0.0377376519494847,0.0379109762266059,416,648,229,154,416,416
59,0.05,0.5,global-dense,global_54.7578,0.0542762574620249,0.0511246214584606,478,834,268,163,478,478
59,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0494621431526685,0.0472094673156888,483,857,257,162,471,471
59,0.05,0.5,goco-N,top2648,0.0514032547234864,0.0487906377891203,524,731,476,371,476,478
59,0.05,0.1,global-coarse,global_62.0008,0.0377376519494847,0.0379109762266059,416,648,229,154,416,416
59,0.05,0.1,global-dense,global_56.5397,0.048873554386587,0.0467540678845686,471,796,255,161,471,471
59,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0494621431526685,0.0472094673156888,483,857,257,162,471,471
59,0.05,0.1,goco-N,top2328,0.0435767480347538,0.0411045201637007,459,631,413,323,432,432
59,0.1,0.5,global-coarse,global_37.7842,0.0843489567941367,0.083356653462875,781,1606,392,244,781,783
59,0.1,0.5,global-dense,global_34.418,0.0977525267450795,0.0983571899353386,911,1913,459,294,911,916
59,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0904422796437691,0.0903919424025645,951,1982,439,299,815,817
59,0.1,0.5,goco-N,top5736,0.1013695976252865,0.0981600089339087,1108,1603,827,632,911,916
59,0.1,0.1,global-coarse,global_37.7842,0.0843489567941367,0.083356653462875,781,1606,392,244,781,783
59,0.1,0.1,global-dense,global_36.1117,0.092581647194804,0.0921107892276329,835,1757,423,259,835,836
59,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0904422796437691,0.0903919424025645,951,1982,439,299,815,817
59,0.1,0.1,goco-N,top5043,0.087495649204379,0.0874483782108971,973,1396,758,589,795,809
59,0.2,0.5,global-coarse,global_23.0262,0.2054091163986756,0.2013474464945106,1646,3895,893,552,1646,1646
59,0.2,0.5,global-dense,global_23.0262,0.2054091163986756,0.2013474464945106,1646,3895,893,552,1646,1646
59,0.2,0.5,goco-M,adapt_23.0262_to_19.5221_q0.4,0.2040012595428887,0.2006733538885833,1847,4394,895,576,1636,1637
59,0.2,0.5,goco-N,top12426,0.1974874062932911,0.1906897043366907,2272,3605,1293,972,1571,1583
59,0.2,0.1,global-coarse,global_27.1593,0.1445215945733115,0.1473112202247255,1276,2794,678,443,1276,1277
59,0.2,0.1,global-dense,global_23.8149,0.1906471326462078,0.1860845180615239,1571,3656,844,529,1571,1571
59,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1642727542548662,0.1627599675428434,1582,3662,754,505,1393,1398
59,0.2,0.1,goco-N,top12426,0.1974874062932911,0.1906897043366907,2272,3605,1293,972,1571,1583
60,0.05,0.5,global-coarse,global_62.0008,0.0395108063912366,0.0373125357192124,507,754,260,184,507,507
60,0.05,0.5,global-dense,global_53.888,0.0572167385779301,0.0516462040741251,609,977,316,208,609,609
60,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0443697421045373,0.04130405507492,604,938,279,200,524,527
60,0.05,0.5,goco-N,top3012,0.0535257862626501,0.0505633508289046,652,883,529,422,599,603
60,0.05,0.1,global-coarse,global_62.0008,0.0395108063912366,0.0373125357192124,507,754,260,184,507,507
60,0.05,0.1,global-dense,global_55.6416,0.0514175384676005,0.0470196217540678,599,936,299,203,599,603
60,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0443697421045373,0.04130405507492,604,938,279,200,524,527
60,0.05,0.1,goco-N,top2648,0.0441766652875465,0.0416400620118374,588,782,469,382,524,527
60,0.1,0.5,global-coarse,global_37.7842,0.083643471179673,0.0833266000564938,960,1773,433,305,960,963
60,0.1,0.5,global-dense,global_34.418,0.0988320166019793,0.0982065397088159,1118,2107,504,352,1118,1122
60,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0909839275788799,0.090167992520041,1160,2185,478,351,1015,1017
60,0.1,0.5,goco-N,top5043,0.0951187655262955,0.0945769650866905,1005,1458,828,652,1041,1058
60,0.1,0.1,global-coarse,global_37.7842,0.083643471179673,0.0833266000564938,960,1773,433,305,960,963
60,0.1,0.1,global-dense,global_36.1117,0.0937399439157817,0.091974864622816,1041,1953,471,326,1041,1042
60,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0909839275788799,0.090167992520041,1160,2185,478,351,1015,1017
60,0.1,0.1,goco-N,top5043,0.0951187655262955,0.0945769650866905,1005,1458,828,652,1041,1058
60,0.2,0.5,global-coarse,global_23.0262,0.1982192049666471,0.1990043736794456,1945,4159,934,624,1945,1955
60,0.2,0.5,global-dense,global_23.0262,0.1982192049666471,0.1990043736794456,1945,4159,934,624,1945,1955
60,0.2,0.5,goco-M,adapt_23.0262_to_19.5221_q0.4,0.198759192597808,0.1989647323496403,2150,4688,939,644,1945,1955
60,0.2,0.5,goco-N,top10925,0.2100231992298603,0.1959393282137595,1989,3219,1338,994,1984,2015
60,0.2,0.1,global-coarse,global_27.1593,0.1473278055094356,0.1467273261831132,1520,3039,739,510,1520,1529
60,0.2,0.1,global-dense,global_23.8149,0.1850286233049227,0.185335945868716,1846,3887,879,589,1846,1846
60,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1682922983330793,0.1682244303046616,1889,3994,820,578,1684,1694
60,0.2,0.1,goco-N,top10925,0.2100231992298603,0.1959393282137595,1989,3219,1338,994,1984,2015
61,0.05,0.5,global-coarse,global_62.0008,0.0346425123628268,0.0387416326718299,446,659,237,168,446,446
61,0.05,0.5,global-dense,global_56.5397,0.0435816734637586,0.0476004900511729,524,807,260,175,524,524
61,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0389857556593179,0.0426710744996025,545,846,245,173,463,465
61,0.05,0.5,goco-N,top3012,0.0426226924365112,0.0447147061335225,710,886,509,428,497,507
61,0.05,0.1,global-coarse,global_62.0008,0.0346425123628268,0.0387416326718299,446,659,237,168,446,446
61,0.05,0.1,global-dense,global_59.3219,0.0405687885414819,0.0440234777867554,487,732,252,171,487,487
61,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0389857556593179,0.0426710744996025,545,846,245,173,463,465
61,0.05,0.1,goco-N,top3012,0.0426226924365112,0.0447147061335225,710,886,509,428,497,507
61,0.1,0.5,global-coarse,global_37.7842,0.0817425839457283,0.0845747196657667,882,1694,406,269,882,884
61,0.1,0.5,global-dense,global_34.9736,0.0957605190745447,0.097047485476924,983,1947,460,298,983,983
61,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0919135052875226,0.0936285136209263,1083,2123,471,335,963,967
61,0.1,0.5,goco-N,top5736,0.0881632090155052,0.0897575363432723,1275,1677,833,667,903,923
61,0.1,0.1,global-coarse,global_37.7842,0.0817425839457283,0.0845747196657667,882,1694,406,269,882,884
61,0.1,0.1,global-dense,global_36.1117,0.0904975340018782,0.0934635209673146,963,1865,444,293,963,966
61,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0919135052875226,0.0936285136209263,1083,2123,471,335,963,967
61,0.1,0.1,goco-N,top5736,0.0881632090155052,0.0897575363432723,1275,1677,833,667,903,923
61,0.2,0.5,global-coarse,global_27.1593,0.1433732440041914,0.1490383032457801,1449,2970,722,492,1449,1456
61,0.2,0.5,global-dense,global_23.8149,0.1832396534363606,0.187467576366328,1797,3830,872,577,1797,1797
61,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1650511144043476,0.169839149413883,1830,3916,807,560,1629,1636
61,0.2,0.5,goco-N,top12426,0.1722111400069612,0.1862345761487022,2467,3591,1285,1024,1706,1706
61,0.2,0.1,global-coarse,global_27.1593,0.1433732440041914,0.1490383032457801,1449,2970,722,492,1449,1456
61,0.2,0.1,global-dense,global_23.8149,0.1832396534363606,0.187467576366328,1797,3830,872,577,1797,1797
61,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1650511144043476,0.169839149413883,1830,3916,807,560,1629,1636
61,0.2,0.1,goco-N,top12426,0.1722111400069612,0.1862345761487022,2467,3591,1285,1024,1706,1706
62,0.05,0.5,global-coarse,global_62.0008,0.0333776621943771,0.0380183802035091,454,656,225,160,454,454
62,0.05,0.5,global-dense,global_55.6416,0.0417981756210965,0.0472641546617267,532,823,249,171,532,533
62,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0378332052721792,0.0440904821026217,544,840,238,171,498,504
62,0.05,0.5,goco-N,top3426,0.0431260712808085,0.0434369113359318,700,984,443,372,532,533
62,0.05,0.1,global-coarse,global_62.0008,0.0333776621943771,0.0380183802035091,454,656,225,160,454,454
62,0.05,0.1,global-dense,global_60.2794,0.0363496660559134,0.0420622877375532,472,701,233,163,487,487
62,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.6,0.0368954035896526,0.0422580454446918,540,825,238,171,498,504
62,0.05,0.1,goco-N,top3426,0.0431260712808085,0.0434369113359318,700,984,443,372,532,533
62,0.1,0.5,global-coarse,global_37.7842,0.0788229538126104,0.082431293205193,841,1573,387,253,841,842
62,0.1,0.5,global-dense,global_34.418,0.0965886478712295,0.0972113285466851,996,1921,464,303,996,1001
62,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0902780986769402,0.0922295795588663,1045,2030,452,314,923,924
62,0.1,0.5,goco-N,top7422,0.0955798981967786,0.0981556178348027,1461,2141,833,689,949,950
62,0.1,0.1,global-coarse,global_37.7842,0.0788229538126104,0.082431293205193,841,1573,387,253,841,842
62,0.1,0.1,global-dense,global_34.9736,0.0955001280611541,0.0951170604812486,949,1851,446,280,949,950
62,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0902780986769402,0.0922295795588663,1045,2030,452,314,923,924
62,0.1,0.1,goco-N,top6525,0.0807554143094068,0.0863302618171443,1298,1875,760,637,863,870
62,0.2,0.5,global-coarse,global_27.1593,0.1359909754200197,0.1458226932706171,1404,2823,674,456,1404,1411
62,0.2,0.5,global-dense,global_23.4366,0.1881714553777028,0.1955095124754215,1749,3770,873,560,1749,1749
62,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1549079182031432,0.1638805551444264,1729,3679,756,522,1579,1579
62,0.2,0.5,goco-N,top14135,0.2026613823314633,0.1970138700310012,2538,4078,1371,1069,1837,1865
62,0.2,0.1,global-coarse,global_27.1593,0.1359909754200197,0.1458226932706171,1404,2823,674,456,1404,1411
62,0.2,0.1,global-dense,global_23.8149,0.1731908055397918,0.1856534473789784,1731,3644,832,550,1731,1731
62,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1549079182031432,0.1638805551444264,1729,3679,756,522,1579,1579
62,0.2,0.1,goco-N,top12426,0.1752068498509151,0.172804343614176,2312,3587,1268,1000,1731,1734
63,0.05,0.5,global-coarse,global_62.0008,0.0423448982406367,0.0390392106628828,423,689,248,164,423,423
63,0.05,0.5,global-dense,global_55.6416,0.0532557085722166,0.0490576696949989,497,873,283,178,497,499
63,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0463152865614595,0.0422680632468189,507,888,260,175,443,443
63,0.05,0.5,goco-N,top3426,0.0495621293614673,0.0496614033412212,709,943,503,415,461,472
63,0.05,0.1,global-coarse,global_62.0008,0.0423448982406367,0.0390392106628828,423,689,248,164,423,423
63,0.05,0.1,global-dense,global_56.5397,0.0520189333490947,0.047968521109644,490,849,280,177,490,490
63,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0463152865614595,0.0422680632468189,507,888,260,175,443,443
63,0.05,0.1,goco-N,top3012,0.0417627125322615,0.0422141254462953,627,832,437,363,390,421
63,0.1,0.5,global-coarse,global_37.7842,0.0853542368540299,0.0844895957187307,841,1695,406,267,841,841
63,0.1,0.5,global-dense,global_34.418,0.0977548252786151,0.0990755703578162,981,2004,465,310,981,985
63,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0933662680352792,0.0928822396162718,1020,2102,454,317,908,914
63,0.1,0.5,goco-N,top6525,0.1060751883155689,0.1001342991858925,1301,1864,856,679,1014,1018
63,0.1,0.1,global-coarse,global_37.7842,0.0853542368540299,0.0844895957187307,841,1695,406,267,841,841
63,0.1,0.1,global-dense,global_36.1117,0.0925338705334568,0.0931982955503441,908,1856,431,281,908,908
63,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0933662680352792,0.0928822396162718,1020,2102,454,317,908,914
63,0.1,0.1,goco-N,top5736,0.09282481413222,0.0875114355456471,1154,1629,786,628,908,908
63,0.2,0.5,global-coarse,global_27.1593,0.1459331341209702,0.1471423259531964,1327,2868,680,445,1327,1328
63,0.2,0.5,global-dense,global_23.0644,0.1992317585240874,0.1991375462952325,1692,3936,884,560,1692,1693
63,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.16369462407301,0.1659707383939785,1635,3750,755,512,1474,1474
