repeat,alpha,delta,method,threshold,fdp,pool_risk,supp_genes,supp_terms,calls,genes
2,0.1,0.5,Hoeffding/LTT,32.034209,0.05630086929763827,0.05705254132386833,490,1049,1501,583
2,0.1,0.5,Hoeffding-Bentkus,32.034209,0.05630086929763827,0.05705254132386833,490,1049,1501,583
2,0.1,0.5,IID-normal,27.159271,0.0863231787060543,0.08846449429980235,585,1310,2022,737
2,0.1,0.5,Empirical Bernstein,32.034209,0.05630086929763827,0.05705254132386833,490,1049,1501,583
2,0.1,0.5,Platt calibration,32.034209,0.05630086929763827,0.05705254132386833,490,1049,1501,583
2,0.1,0.5,Isotonic calibration,32.034209,0.05630086929763827,0.05705254132386833,490,1049,1501,583
2,0.1,0.1,Multilabel,32.034209,0.05630086929763827,0.05705254132386833,490,1049,1501,583
2,0.1,0.1,Hoeffding/LTT,32.034209,0.05630086929763827,0.05705254132386833,490,1049,1501,583
2,0.1,0.1,Hoeffding-Bentkus,32.034209,0.05630086929763827,0.05705254132386833,490,1049,1501,583
2,0.1,0.1,IID-normal,32.034209,0.05630086929763827,0.05705254132386833,490,1049,1501,583
2,0.1,0.1,Empirical Bernstein,32.034209,0.05630086929763827,0.05705254132386833,490,1049,1501,583
2,0.1,0.1,Platt calibration,32.034209,0.05630086929763827,0.05705254132386833,490,1049,1501,583
2,0.1,0.1,Isotonic calibration,32.034209,0.05630086929763827,0.05705254132386833,490,1049,1501,583
2,0.2,0.5,Multilabel,19.522089,0.14630689540221042,0.15187415330133985,782,1930,3314,1049
2,0.2,0.5,Hoeffding/LTT,19.522089,0.14630689540221042,0.15187415330133985,782,1930,3314,1049
2,0.2,0.5,Hoeffding-Bentkus,19.522089,0.14630689540221042,0.15187415330133985,782,1930,3314,1049
2,0.2,0.5,IID-normal,19.522089,0.14630689540221042,0.15187415330133985,782,1930,3314,1049
2,0.2,0.5,Empirical Bernstein,19.522089,0.14630689540221042,0.15187415330133985,782,1930,3314,1049
2,0.2,0.5,Platt calibration,19.522089,0.14630689540221042,0.15187415330133985,782,1930,3314,1049
2,0.2,0.5,Isotonic calibration,19.522089,0.14630689540221042,0.15187415330133985,782,1930,3314,1049
2,0.2,0.1,Multilabel,19.522089,0.14630689540221042,0.15187415330133985,782,1930,3314,1049
2,0.2,0.1,Hoeffding/LTT,19.522089,0.14630689540221042,0.15187415330133985,782,1930,3314,1049
2,0.2,0.1,Hoeffding-Bentkus,19.522089,0.14630689540221042,0.15187415330133985,782,1930,3314,1049
2,0.2,0.1,IID-normal,19.522089,0.14630689540221042,0.15187415330133985,782,1930,3314,1049
2,0.2,0.1,Empirical Bernstein,19.522089,0.14630689540221042,0.15187415330133985,782,1930,3314,1049
2,0.2,0.1,Platt calibration,19.522089,0.14630689540221042,0.15187415330133985,782,1930,3314,1049
2,0.2,0.1,Isotonic calibration,19.522089,0.14630689540221042,0.15187415330133985,782,1930,3314,1049
3,0.05,0.5,Multilabel,37.784172,0.03219837423391543,0.03200407083700922,350,771,1024,409
3,0.05,0.5,Hoeffding/LTT,37.784172,0.03219837423391543,0.03200407083700922,350,771,1024,409
3,0.05,0.5,Hoeffding-Bentkus,37.784172,0.03219837423391543,0.03200407083700922,350,771,1024,409
3,0.05,0.5,IID-normal,37.784172,0.03219837423391543,0.03200407083700922,350,771,1024,409
3,0.05,0.5,Empirical Bernstein,37.784172,0.03219837423391543,0.03200407083700922,350,771,1024,409
3,0.05,0.5,Platt calibration,44.566222,0.020605815831987076,0.020617908947292832,145,426,582,192
3,0.05,0.5,Isotonic calibration,37.784172,0.03219837423391543,0.03200407083700922,350,771,1024,409
3,0.05,0.1,Multilabel,37.784172,0.03219837423391543,0.03200407083700922,350,771,1024,409
3,0.05,0.1,Hoeffding/LTT,44.566222,0.020605815831987076,0.020617908947292832,145,426,582,192
3,0.05,0.1,Hoeffding-Bentkus,37.784172,0.03219837423391543,0.03200407083700922,350,771,1024,409
3,0.05,0.1,IID-normal,37.784172,0.03219837423391543,0.03200407083700922,350,771,1024,409
3,0.05,0.1,Empirical Bernstein,37.784172,0.03219837423391543,0.03200407083700922,350,771,1024,409
3,0.05,0.1,Platt calibration,44.566222,0.020605815831987076,0.020617908947292832,145,426,582,192
3,0.05,0.1,Isotonic calibration,37.784172,0.03219837423391543,0.03200407083700922,350,771,1024,409
3,0.1,0.5,Multilabel,27.159271,0.09418352693796958,0.09099923575634475,571,1284,2061,747
3,0.1,0.5,Hoeffding/LTT,32.034209,0.06392350693643101,0.05856859044062836,474,1037,1521,598
3,0.1,0.5,Hoeffding-Bentkus,32.034209,0.06392350693643101,0.05856859044062836,474,1037,1521,598
3,0.1,0.5,IID-normal,27.159271,0.09418352693796958,0.09099923575634475,571,1284,2061,747
3,0.1,0.5,Empirical Bernstein,32.034209,0.06392350693643101,0.05856859044062836,474,1037,1521,598
3,0.1,0.5,Platt calibration,32.034209,0.06392350693643101,0.05856859044062836,474,1037,1521,598
3,0.1,0.5,Isotonic calibration,32.034209,0.06392350693643101,0.05856859044062836,474,1037,1521,598
3,0.1,0.1,Multilabel,32.034209,0.06392350693643101,0.05856859044062836,474,1037,1521,598
3,0.1,0.1,Hoeffding/LTT,32.034209,0.06392350693643101,0.05856859044062836,474,1037,1521,598
3,0.1,0.1,Hoeffding-Bentkus,32.034209,0.06392350693643101,0.05856859044062836,474,1037,1521,598
3,0.1,0.1,IID-normal,32.034209,0.06392350693643101,0.05856859044062836,474,1037,1521,598
3,0.1,0.1,Empirical Bernstein,32.034209,0.06392350693643101,0.05856859044062836,474,1037,1521,598
3,0.1,0.1,Platt calibration,32.034209,0.06392350693643101,0.05856859044062836,474,1037,1521,598
3,0.1,0.1,Isotonic calibration,32.034209,0.06392350693643101,0.05856859044062836,474,1037,1521,598
3,0.2,0.5,Multilabel,19.522089,0.15616633680446282,0.15493641638891534,772,1888,3409,1063
3,0.2,0.5,Hoeffding/LTT,19.522089,0.15616633680446282,0.15493641638891534,772,1888,3409,1063
3,0.2,0.5,Hoeffding-Bentkus,19.522089,0.15616633680446282,0.15493641638891534,772,1888,3409,1063
3,0.2,0.5,IID-normal,19.522089,0.15616633680446282,0.15493641638891534,772,1888,3409,1063
3,0.2,0.5,Empirical Bernstein,19.522089,0.15616633680446282,0.15493641638891534,772,1888,3409,1063
3,0.2,0.5,Platt calibration,23.026196,0.12878888119598944,0.12244995657317931,672,1582,2729,913
3,0.2,0.5,Isotonic calibration,19.522089,0.15616633680446282,0.15493641638891534,772,1888,3409,1063
3,0.2,0.1,Multilabel,19.522089,0.15616633680446282,0.15493641638891534,772,1888,3409,1063
3,0.2,0.1,Hoeffding/LTT,19.522089,0.15616633680446282,0.15493641638891534,772,1888,3409,1063
3,0.2,0.1,Hoeffding-Bentkus,19.522089,0.15616633680446282,0.15493641638891534,772,1888,3409,1063
3,0.2,0.1,IID-normal,19.522089,0.15616633680446282,0.15493641638891534,772,1888,3409,1063
3,0.2,0.1,Empirical Bernstein,19.522089,0.15616633680446282,0.15493641638891534,772,1888,3409,1063
3,0.2,0.1,Platt calibration,23.026196,0.12878888119598944,0.12244995657317931,672,1582,2729,913
3,0.2,0.1,Isotonic calibration,19.522089,0.15616633680446282,0.15493641638891534,772,1888,3409,1063
4,0.05,0.5,Multilabel,37.784172,0.030237710593122545,0.031948334051414624,343,726,981,396
4,0.05,0.5,Hoeffding/LTT,37.784172,0.030237710593122545,0.031948334051414624,343,726,981,396
4,0.05,0.5,Hoeffding-Bentkus,37.784172,0.030237710593122545,0.031948334051414624,343,726,981,396
4,0.05,0.5,IID-normal,37.784172,0.030237710593122545,0.031948334051414624,343,726,981,396
4,0.05,0.5,Empirical Bernstein,37.784172,0.030237710593122545,0.031948334051414624,343,726,981,396
4,0.05,0.5,Platt calibration,44.566222,0.019041464728056002,0.02090962947005601,151,400,556,191
4,0.05,0.5,Isotonic calibration,37.784172,0.030237710593122545,0.031948334051414624,343,726,981,396
4,0.05,0.1,Multilabel,37.784172,0.030237710593122545,0.031948334051414624,343,726,981,396
4,0.05,0.1,Hoeffding/LTT,44.566222,0.019041464728056002,0.02090962947005601,151,400,556,191
4,0.05,0.1,Hoeffding-Bentkus,37.784172,0.030237710593122545,0.031948334051414624,343,726,981,396
4,0.05,0.1,IID-normal,37.784172,0.030237710593122545,0.031948334051414624,343,726,981,396
4,0.05,0.1,Empirical Bernstein,37.784172,0.030237710593122545,0.031948334051414624,343,726,981,396
4,0.05,0.1,Platt calibration,44.566222,0.019041464728056002,0.02090962947005601,151,400,556,191
4,0.05,0.1,Isotonic calibration,37.784172,0.030237710593122545,0.031948334051414624,343,726,981,396
4,0.1,0.5,Multilabel,32.034209,0.056900915455035,0.05881252436347223,461,992,1470,559
4,0.1,0.5,Hoeffding/LTT,32.034209,0.056900915455035,0.05881252436347223,461,992,1470,559
4,0.1,0.5,Hoeffding-Bentkus,32.034209,0.056900915455035,0.05881252436347223,461,992,1470,559
4,0.1,0.5,IID-normal,32.034209,0.056900915455035,0.05881252436347223,461,992,1470,559
4,0.1,0.5,Empirical Bernstein,32.034209,0.056900915455035,0.05881252436347223,461,992,1470,559
4,0.1,0.5,Platt calibration,32.034209,0.056900915455035,0.05881252436347223,461,992,1470,559
4,0.1,0.5,Isotonic calibration,32.034209,0.056900915455035,0.05881252436347223,461,992,1470,559
4,0.1,0.1,Multilabel,32.034209,0.056900915455035,0.05881252436347223,461,992,1470,559
4,0.1,0.1,Hoeffding/LTT,32.034209,0.056900915455035,0.05881252436347223,461,992,1470,559
4,0.1,0.1,Hoeffding-Bentkus,32.034209,0.056900915455035,0.05881252436347223,461,992,1470,559
4,0.1,0.1,IID-normal,32.034209,0.056900915455035,0.05881252436347223,461,992,1470,559
4,0.1,0.1,Empirical Bernstein,32.034209,0.056900915455035,0.05881252436347223,461,992,1470,559
4,0.1,0.1,Platt calibration,32.034209,0.056900915455035,0.05881252436347223,461,992,1470,559
4,0.1,0.1,Isotonic calibration,32.034209,0.056900915455035,0.05881252436347223,461,992,1470,559
4,0.2,0.5,Multilabel,19.522089,0.159659892252784,0.15576152986751868,763,1824,3317,1070
4,0.2,0.5,Hoeffding/LTT,19.522089,0.159659892252784,0.15576152986751868,763,1824,3317,1070
4,0.2,0.5,Hoeffding-Bentkus,19.522089,0.159659892252784,0.15576152986751868,763,1824,3317,1070
4,0.2,0.5,IID-normal,19.522089,0.159659892252784,0.15576152986751868,763,1824,3317,1070
4,0.2,0.5,Empirical Bernstein,19.522089,0.159659892252784,0.15576152986751868,763,1824,3317,1070
4,0.2,0.5,Platt calibration,19.522089,0.159659892252784,0.15576152986751868,763,1824,3317,1070
4,0.2,0.5,Isotonic calibration,19.522089,0.159659892252784,0.15576152986751868,763,1824,3317,1070
4,0.2,0.1,Multilabel,19.522089,0.159659892252784,0.15576152986751868,763,1824,3317,1070
4,0.2,0.1,Hoeffding/LTT,19.522089,0.159659892252784,0.15576152986751868,763,1824,3317,1070
4,0.2,0.1,Hoeffding-Bentkus,19.522089,0.159659892252784,0.15576152986751868,763,1824,3317,1070
4,0.2,0.1,IID-normal,19.522089,0.159659892252784,0.15576152986751868,763,1824,3317,1070
4,0.2,0.1,Empirical Bernstein,19.522089,0.159659892252784,0.15576152986751868,763,1824,3317,1070
4,0.2,0.1,Platt calibration,19.522089,0.159659892252784,0.15576152986751868,763,1824,3317,1070
4,0.2,0.1,Isotonic calibration,19.522089,0.159659892252784,0.15576152986751868,763,1824,3317,1070
5,0.05,0.5,Multilabel,37.784172,0.030767110290535166,0.030889677068587022,353,707,968,399
5,0.05,0.5,Hoeffding/LTT,37.784172,0.030767110290535166,0.030889677068587022,353,707,968,399
5,0.05,0.5,Hoeffding-Bentkus,37.784172,0.030767110290535166,0.030889677068587022,353,707,968,399
5,0.05,0.5,IID-normal,37.784172,0.030767110290535166,0.030889677068587022,353,707,968,399
5,0.05,0.5,Empirical Bernstein,37.784172,0.030767110290535166,0.030889677068587022,353,707,968,399
5,0.05,0.5,Platt calibration,44.566222,0.02025694284175706,0.01991995958228186,149,365,526,194
5,0.05,0.5,Isotonic calibration,37.784172,0.030767110290535166,0.030889677068587022,353,707,968,399
5,0.05,0.1,Multilabel,37.784172,0.030767110290535166,0.030889677068587022,353,707,968,399
5,0.05,0.1,Hoeffding/LTT,37.784172,0.030767110290535166,0.030889677068587022,353,707,968,399
5,0.05,0.1,Hoeffding-Bentkus,37.784172,0.030767110290535166,0.030889677068587022,353,707,968,399
