repeat,alpha,delta,method,threshold,fdp,pool_risk,supp_genes,supp_terms,calls,genes
3,0.1,0.5,Hoeffding/LTT,37.286795,0.0833234824753236,0.0841166378723283,257,801,1587,396
3,0.1,0.5,Hoeffding-Bentkus,37.286795,0.0833234824753236,0.0841166378723283,257,801,1587,396
3,0.1,0.5,IID-normal,36.111663,0.09220058317079417,0.09224195127078283,266,851,1733,421
3,0.1,0.5,Empirical Bernstein,37.286795,0.0833234824753236,0.0841166378723283,257,801,1587,396
3,0.1,0.5,Platt calibration,34.41804,0.09681718777705539,0.09835374118378672,297,929,1890,457
3,0.1,0.5,Isotonic calibration,37.286795,0.0833234824753236,0.0841166378723283,257,801,1587,396
3,0.1,0.1,Multilabel,37.286795,0.0833234824753236,0.0841166378723283,257,801,1587,396
3,0.1,0.1,Hoeffding/LTT,40.394661,0.07400292898844822,0.07638448215079474,228,711,1360,352
3,0.1,0.1,Hoeffding-Bentkus,37.286795,0.0833234824753236,0.0841166378723283,257,801,1587,396
3,0.1,0.1,IID-normal,37.286795,0.0833234824753236,0.0841166378723283,257,801,1587,396
3,0.1,0.1,Empirical Bernstein,39.121582,0.0774845505710214,0.07913817340979708,242,757,1468,370
3,0.1,0.1,Platt calibration,34.41804,0.09681718777705539,0.09835374118378672,297,929,1890,457
3,0.1,0.1,Isotonic calibration,37.286795,0.0833234824753236,0.0841166378723283,257,801,1587,396
3,0.2,0.5,Multilabel,24.589896,0.1672741213183911,0.17532006860119054,518,1566,3418,800
3,0.2,0.5,Hoeffding/LTT,25.390091,0.15847615584893204,0.16626157409987632,492,1496,3227,760
3,0.2,0.5,Hoeffding-Bentkus,24.98679,0.16610219757716654,0.17319691393975473,503,1526,3334,785
3,0.2,0.5,IID-normal,24.589896,0.1672741213183911,0.17532006860119054,518,1566,3418,800
3,0.2,0.5,Empirical Bernstein,25.390091,0.15847615584893204,0.16626157409987632,492,1496,3227,760
3,0.2,0.5,Platt calibration,24.589896,0.1672741213183911,0.17532006860119054,518,1566,3418,800
3,0.2,0.5,Isotonic calibration,25.390091,0.15847615584893204,0.16626157409987632,492,1496,3227,760
3,0.2,0.1,Multilabel,24.98679,0.16610219757716654,0.17319691393975473,503,1526,3334,785
3,0.2,0.1,Hoeffding/LTT,25.799901,0.15660458697281204,0.1635737459609718,487,1462,3144,752
