repeat,alpha,delta,arm,label,fdp,pool_risk,correct,total,units,supp_units,frontier,frontier_all
50,0.2,0.5,global-coarse,global_19.5221,0.1522701280051845,0.1544500328887446,1819,3309,1069,785,1819,1819
50,0.2,0.5,global-dense,global_16.7443,0.1915583232061422,0.1944307433913207,2119,4125,1221,861,2119,2121
50,0.2,0.5,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1617700061561127,0.1647430140590416,2070,3949,1097,824,1875,1912
50,0.2,0.5,goco-N,top13828,0.1868948705216879,0.183288642070829,2582,4122,1559,1178,2090,2090
50,0.2,0.1,global-coarse,global_19.5221,0.1522701280051845,0.1544500328887446,1819,3309,1069,785,1819,1819
50,0.2,0.1,global-dense,global_17.0145,0.1866490994196971,0.185745124591527,2090,4037,1201,853,2090,2090
50,0.2,0.1,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1617700061561127,0.1647430140590416,2070,3949,1097,824,1875,1912
50,0.2,0.1,goco-N,top13828,0.1868948705216879,0.183288642070829,2582,4122,1559,1178,2090,2090
51,0.05,0.5,global-coarse,global_37.7842,0.0291158294227761,0.0322399263453765,705,934,382,332,705,705
51,0.05,0.5,global-dense,global_33.8713,0.0471095212452239,0.0482767758834109,872,1221,507,419,872,890
51,0.05,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0416217914198528,0.0459411737551547,942,1314,478,414,815,849
51,0.05,0.5,goco-N,top3813,0.0410393107162089,0.0410580927761022,926,1111,734,628,815,846
51,0.05,0.1,global-coarse,global_37.7842,0.0291158294227761,0.0322399263453765,705,934,382,332,705,705
51,0.05,0.1,global-dense,global_34.9736,0.0384819345077826,0.0410435174356975,815,1110,460,392,815,816
51,0.05,0.1,goco-M,adapt_37.7842_to_32.0342_q0.6,0.0357751878349616,0.0394707484458669,901,1242,444,391,744,780
51,0.05,0.1,goco-N,top3813,0.0410393107162089,0.0410580927761022,926,1111,734,628,815,846
51,0.1,0.5,global-coarse,global_27.1593,0.0919106597943431,0.0917061611374407,1244,1961,740,565,1244,1244
51,0.1,0.5,global-dense,global_26.2163,0.0998239608174987,0.0989087301587301,1291,2059,778,585,1291,1320
51,0.1,0.5,goco-M,adapt_27.1593_to_23.0262_q0.6,0.0917984716773085,0.0921101673471341,1462,2333,772,621,1205,1244
51,0.1,0.5,goco-N,top6383,0.0840795445803523,0.084591642559652,1430,1872,1056,851,1122,1136
51,0.1,0.1,global-coarse,global_27.1593,0.0919106597943431,0.0917061611374407,1244,1961,740,565,1244,1244
51,0.1,0.1,global-dense,global_27.0694,0.0927938046516398,0.0925378531421185,1247,1972,744,567,1247,1252
51,0.1,0.1,goco-M,adapt_27.1593_to_23.0262_q0.6,0.0917984716773085,0.0921101673471341,1462,2333,772,621,1205,1244
51,0.1,0.1,goco-N,top6383,0.0840795445803523,0.084591642559652,1430,1872,1056,851,1122,1136
51,0.2,0.5,global-coarse,global_19.5221,0.1495914371035534,0.1555983218036212,1875,3289,1051,781,1875,1875
51,0.2,0.5,global-dense,global_16.7443,0.1913278186541515,0.1956292660137985,2180,4122,1214,863,2180,2190
51,0.2,0.5,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1658120097457738,0.1715189766191489,2154,4022,1110,838,1962,1980
51,0.2,0.5,goco-N,top12156,0.172771238813242,0.1761359362070262,2435,3578,1569,1196,2004,2027
51,0.2,0.1,global-coarse,global_19.5221,0.1495914371035534,0.1555983218036212,1875,3289,1051,781,1875,1875
51,0.2,0.1,global-dense,global_17.0145,0.1823486018558716,0.1866383810669678,2157,4019,1188,857,2157,2157
51,0.2,0.1,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1658120097457738,0.1715189766191489,2154,4022,1110,838,1962,1980
51,0.2,0.1,goco-N,top12156,0.172771238813242,0.1761359362070262,2435,3578,1569,1196,2004,2027
52,0.05,0.5,global-coarse,global_37.7842,0.033582070415673,0.0315896353514836,729,1016,408,352,729,740
52,0.05,0.5,global-dense,global_33.3333,0.0525621201630894,0.0498854489375816,937,1385,542,451,937,937
52,0.05,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0437314408800676,0.041495182016509,963,1414,493,434,838,847
52,0.05,0.5,goco-N,top3813,0.0409585352719439,0.0425732442912537,969,1163,773,676,819,824
52,0.05,0.1,global-coarse,global_37.7842,0.033582070415673,0.0315896353514836,729,1016,408,352,729,740
52,0.05,0.1,global-dense,global_33.8713,0.0501235992512244,0.0478217773537678,902,1323,525,436,902,931
52,0.05,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0437314408800676,0.041495182016509,963,1414,493,434,838,847
52,0.05,0.1,goco-N,top3813,0.0409585352719439,0.0425732442912537,969,1163,773,676,819,824
52,0.1,0.5,global-coarse,global_27.1593,0.0932920481062645,0.0904138712788002,1280,2083,770,601,1280,1293
52,0.1,0.5,global-dense,global_25.7999,0.1009560991871169,0.0991056041115282,1387,2276,813,634,1387,1387
52,0.1,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.105872759443034,0.101921423100333,1581,2663,852,683,1406,1427
52,0.1,0.5,goco-N,top6383,0.0781313947226709,0.0859768982991731,1497,1916,1075,901,1138,1147
52,0.1,0.1,global-coarse,global_27.1593,0.0932920481062645,0.0904138712788002,1280,2083,770,601,1280,1293
52,0.1,0.1,global-dense,global_26.2163,0.0986893863630535,0.0966278817285926,1337,2193,799,620,1337,1352
52,0.1,0.1,goco-M,adapt_27.1593_to_23.0262_q0.6,0.0962066312793291,0.0926771523631713,1511,2513,811,658,1284,1303
52,0.1,0.1,goco-N,top6383,0.0781313947226709,0.0859768982991731,1497,1916,1075,901,1138,1147
52,0.2,0.5,global-coarse,global_19.5221,0.1557912380206403,0.1538384980785885,1907,3433,1084,798,1907,1907
52,0.2,0.5,global-dense,global_16.7443,0.1942220192300967,0.1938941563726139,2214,4269,1246,891,2214,2217
52,0.2,0.5,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1722459697903963,0.1730670372042625,2196,4197,1149,864,2000,2019
52,0.2,0.5,goco-N,top12156,0.1719943492156739,0.174294981013529,2415,3650,1517,1165,2000,2018
52,0.2,0.1,global-coarse,global_19.5221,0.1557912380206403,0.1538384980785885,1907,3433,1084,798,1907,1907
52,0.2,0.1,global-dense,global_16.7443,0.1942220192300967,0.1938941563726139,2214,4269,1246,891,2214,2217
52,0.2,0.1,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1722459697903963,0.1730670372042625,2196,4197,1149,864,2000,2019
52,0.2,0.1,goco-N,top12156,0.1719943492156739,0.174294981013529,2415,3650,1517,1165,2000,2018
53,0.05,0.5,global-coarse,global_37.7842,0.032368900171808,0.031202811801153,733,1004,407,355,733,735
53,0.05,0.5,global-dense,global_33.3333,0.0490590301818088,0.0496539532084555,918,1320,522,435,918,918
53,0.05,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0423308203195117,0.0407396151768189,943,1354,479,416,830,860
53,0.05,0.5,goco-N,top4337,0.0481098546042003,0.0458782134137584,1034,1266,766,651,887,910
53,0.05,0.1,global-coarse,global_37.7842,0.032368900171808,0.031202811801153,733,1004,407,355,733,735
53,0.05,0.1,global-dense,global_34.418,0.0455556837705464,0.04622079802767,873,1247,498,418,873,876
53,0.05,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0423308203195117,0.0407396151768189,943,1354,479,416,830,860
53,0.05,0.1,goco-N,top4337,0.0481098546042003,0.0458782134137584,1034,1266,766,651,887,910
53,0.1,0.5,global-coarse,global_27.1593,0.0935936097648537,0.0914035411665743,1248,2017,733,551,1248,1249
53,0.1,0.5,global-dense,global_26.2163,0.1013121522168372,0.0985366956634729,1289,2108,773,571,1289,1302
53,0.1,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1027317485960458,0.0989447197089377,1494,2504,796,613,1289,1314
53,0.1,0.5,goco-N,top8259,0.1048467830858784,0.1015273759942006,1776,2446,1147,924,1325,1332
53,0.1,0.1,global-coarse,global_27.1593,0.0935936097648537,0.0914035411665743,1248,2017,733,551,1248,1249
53,0.1,0.1,global-dense,global_26.6395,0.0998402441213426,0.0961038961038961,1261,2067,756,558,1261,1265
53,0.1,0.1,goco-M,adapt_27.1593_to_23.0262_q0.6,0.0965928148319101,0.093597835155892,1453,2413,772,602,1250,1255
53,0.1,0.1,goco-N,top7261,0.0883067928302177,0.086388512751072,1602,2126,1066,872,1182,1203
53,0.2,0.5,global-coarse,global_16.5512,0.2087394162111448,0.2027939334111242,2151,4295,1241,834,2151,2151
53,0.2,0.5,global-dense,global_16.5512,0.2087394162111448,0.2027939334111242,2151,4295,1241,834,2151,2151
53,0.2,0.5,goco-M,adapt_16.5512_to_14.0325_q0.4,0.2074193101818303,0.2022469440177324,2330,4706,1241,856,2126,2139
53,0.2,0.5,goco-N,top13828,0.1817314753098274,0.1799312794654242,2632,4118,1505,1146,1934,1960
53,0.2,0.1,global-coarse,global_19.5221,0.1642346963752456,0.1562148264512547,1843,3399,1070,746,1843,1843
53,0.2,0.1,global-dense,global_16.7443,0.2021041622172478,0.1956851259468665,2126,4202,1219,826,2126,2128
53,0.2,0.1,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1775600947248766,0.1703294784348209,2106,4120,1118,800,1934,1944
53,0.2,0.1,goco-N,top13828,0.1817314753098274,0.1799312794654242,2632,4118,1505,1146,1934,1960
54,0.05,0.5,global-coarse,global_37.7842,0.0300643639254301,0.0320757934798219,726,980,401,351,726,727
54,0.05,0.5,global-dense,global_33.8713,0.0455517091058286,0.0480354920224588,889,1260,509,429,889,903
54,0.05,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.039082365310152,0.0420462666611955,961,1352,488,435,832,849
54,0.05,0.5,goco-N,top3813,0.0405761981690899,0.0439016946718368,945,1125,745,639,832,865
54,0.05,0.1,global-coarse,global_37.7842,0.0300643639254301,0.0320757934798219,726,980,401,351,726,727
54,0.05,0.1,global-dense,global_34.9736,0.0375795574018514,0.0406855453656401,832,1154,465,403,832,833
54,0.05,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.039082365310152,0.0420462666611955,961,1352,488,435,832,849
54,0.05,0.1,goco-N,top3813,0.0405761981690899,0.0439016946718368,945,1125,745,639,832,865
54,0.1,0.5,global-coarse,global_27.1593,0.0881538323460779,0.0920232709628444,1253,1978,740,576,1253,1254
54,0.1,0.5,global-dense,global_26.6395,0.0926303305382465,0.0968636517510925,1273,2036,759,587,1273,1281
54,0.1,0.5,goco-M,adapt_27.1593_to_23.0262_q0.6,0.093523604379824,0.0972783436942204,1494,2403,787,631,1273,1285
54,0.1,0.5,goco-N,top6383,0.0813951073159473,0.0890228879861581,1436,1864,1009,813,1177,1198
54,0.1,0.1,global-coarse,global_27.1593,0.0881538323460779,0.0920232709628444,1253,1978,740,576,1253,1254
54,0.1,0.1,global-dense,global_27.0694,0.0896039438931199,0.0929896032087975,1255,1989,744,576,1255,1258
54,0.1,0.1,goco-M,adapt_27.1593_to_23.0262_q0.5,0.0903172038874785,0.0931719445641246,1444,2310,763,610,1255,1262
54,0.1,0.1,goco-N,top6383,0.0813951073159473,0.0890228879861581,1436,1864,1009,813,1177,1198
54,0.2,0.5,global-coarse,global_19.5221,0.1544798084701154,0.1563818230933698,1862,3293,1071,762,1862,1862
54,0.2,0.5,global-dense,global_16.7443,0.1939329410492577,0.1964492512370582,2164,4113,1222,851,2164,2166
54,0.2,0.5,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1701949612046542,0.1720032588408288,2137,4021,1119,819,1969,1979
54,0.2,0.5,goco-N,top13828,0.1931288510448445,0.1954741629666231,2662,4103,1557,1162,2131,2154
54,0.2,0.1,global-coarse,global_19.5221,0.1544798084701154,0.1563818230933698,1862,3293,1071,762,1862,1862
54,0.2,0.1,global-dense,global_17.0145,0.1878922665917819,0.1882298723584807,2131,4010,1199,839,2131,2131
54,0.2,0.1,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1701949612046542,0.1720032588408288,2137,4021,1119,819,1969,1979
54,0.2,0.1,goco-N,top12156,0.1691483700288223,0.1733666666642754,2405,3590,1462,1106,1928,1968
55,0.05,0.5,global-coarse,global_37.7842,0.0326953355386311,0.0319183285119304,813,1109,419,364,813,814
55,0.05,0.5,global-dense,global_33.3333,0.0514362643280252,0.0496750682177222,994,1442,544,452,994,994
55,0.05,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0420020770828525,0.0411715752651771,1017,1462,491,431,893,901
55,0.05,0.5,goco-N,top4337,0.0515312832921879,0.0489744998765894,1076,1339,814,679,994,997
55,0.05,0.1,global-coarse,global_37.7842,0.0326953355386311,0.0319183285119304,813,1109,419,364,813,814
55,0.05,0.1,global-dense,global_33.8713,0.0510255917121829,0.0477293671310258,965,1393,533,440,965,988
55,0.05,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0420020770828525,0.0411715752651771,1017,1462,491,431,893,901
55,0.05,0.1,goco-N,top3813,0.0416161499602533,0.0404608146772084,955,1166,729,620,893,900
55,0.1,0.5,global-coarse,global_27.1593,0.0914622919711772,0.090769150544032,1331,2143,749,581,1331,1331
55,0.1,0.5,global-dense,global_25.7999,0.101934379567659,0.1004015698624703,1402,2294,797,608,1402,1414
55,0.1,0.5,goco-M,adapt_27.1593_to_23.0262_q0.6,0.0924690360796984,0.0941382768100777,1553,2544,780,632,1334,1339
55,0.1,0.5,goco-N,top7261,0.0892032953583842,0.0918434484515915,1697,2259,1105,895,1300,1300
55,0.1,0.1,global-coarse,global_27.1593,0.0914622919711772,0.090769150544032,1331,2143,749,581,1331,1331
55,0.1,0.1,global-dense,global_26.6395,0.0961741928866322,0.0951786825601991,1345,2187,769,589,1345,1348
55,0.1,0.1,goco-M,adapt_27.1593_to_23.0262_q0.6,0.0924690360796984,0.0941382768100777,1553,2544,780,632,1334,1339
55,0.1,0.1,goco-N,top7261,0.0892032953583842,0.0918434484515915,1697,2259,1105,895,1300,1300
55,0.2,0.5,global-coarse,global_19.5221,0.1523867453673592,0.1543610382149804,1934,3461,1067,788,1934,1934
55,0.2,0.5,global-dense,global_16.7443,0.1934993708499362,0.1941451446729344,2248,4288,1223,863,2248,2252
55,0.2,0.5,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1734755228616294,0.1766716360856817,2246,4229,1146,848,2036,2078
55,0.2,0.5,goco-N,top13828,0.1929161925850132,0.1966313944206016,2723,4289,1598,1199,2222,2240
55,0.2,0.1,global-coarse,global_19.5221,0.1523867453673592,0.1543610382149804,1934,3461,1067,788,1934,1934
55,0.2,0.1,global-dense,global_17.0145,0.1841472411989374,0.1855020978351439,2222,4190,1191,856,2222,2222
55,0.2,0.1,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1734755228616294,0.1766716360856817,2246,4229,1146,848,2036,2078
55,0.2,0.1,goco-N,top12156,0.1695873306374114,0.1727387469632191,2483,3754,1507,1144,2036,2052
56,0.05,0.5,global-coarse,global_37.7842,0.0302898940944175,0.0317272675981206,655,911,398,346,655,657
56,0.05,0.5,global-dense,global_33.8713,0.0469264302382234,0.0481488035397988,809,1173,504,418,809,813
56,0.05,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0387404159294304,0.040196267003139,862,1242,467,413,748,748
56,0.05,0.5,goco-N,top4933,0.0476962330435674,0.0444735523823201,1065,1363,820,697,809,823
56,0.05,0.1,global-coarse,global_37.7842,0.0302898940944175,0.0317272675981206,655,911,398,346,655,657
56,0.05,0.1,global-dense,global_34.9736,0.0382688411929122,0.040350056078729,748,1062,460,393,748,748
56,0.05,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0387404159294304,0.040196267003139,862,1242,467,413,748,748
56,0.05,0.1,goco-N,top4933,0.0476962330435674,0.0444735523823201,1065,1363,820,697,809,823
56,0.1,0.5,global-coarse,global_27.1593,0.0889226094314947,0.0923005016310703,1211,1943,742,583,1211,1211
56,0.1,0.5,global-dense,global_26.6395,0.0949161473959535,0.0967997938080876,1236,2007,770,597,1236,1244
56,0.1,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.0942749442264789,0.0978787536844408,1504,2454,810,663,1216,1234
56,0.1,0.5,goco-N,top8259,0.0996666302643685,0.0930615903795567,1676,2363,1116,884,1309,1319
56,0.1,0.1,global-coarse,global_27.1593,0.0889226094314947,0.0923005016310703,1211,1943,742,583,1211,1211
56,0.1,0.1,global-dense,global_27.0694,0.0901665512731748,0.0931321936357481,1216,1954,747,584,1216,1218
56,0.1,0.1,goco-M,adapt_27.1593_to_23.0262_q0.5,0.0898092160935456,0.0928152547820794,1435,2322,773,630,1211,1214
56,0.1,0.1,goco-N,top8259,0.0996666302643685,0.0930615903795567,1676,2363,1116,884,1309,1319
56,0.2,0.5,global-coarse,global_19.5221,0.1491587931006348,0.1561691536836948,1876,3330,1077,810,1876,1878
56,0.2,0.5,global-dense,global_16.7443,0.1908120411270653,0.1953195516126364,2173,4174,1236,891,2173,2175
56,0.2,0.5,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1651825548352204,0.1700537924902423,2159,4065,1144,872,1964,1971
56,0.2,0.5,goco-N,top13828,0.1870468770145668,0.1801021156185955,2532,4053,1552,1140,2142,2159
56,0.2,0.1,global-coarse,global_19.5221,0.1491587931006348,0.1561691536836948,1876,3330,1077,810,1876,1878
56,0.2,0.1,global-dense,global_17.0145,0.1843630835149413,0.1870909868890265,2142,4070,1212,880,2142,2142
56,0.2,0.1,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1651825548352204,0.1700537924902423,2159,4065,1144,872,1964,1971
56,0.2,0.1,goco-N,top13828,0.1870468770145668,0.1801021156185955,2532,4053,1552,1140,2142,2159
57,0.05,0.5,global-coarse,global_37.7842,0.0288081134446239,0.0316757196200324,698,938,388,342,698,700
57,0.05,0.5,global-dense,global_33.8713,0.0413631817832141,0.0470361622316598,860,1204,491,421,860,863
57,0.05,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0415007564684462,0.0433158172790874,936,1324,490,431,860,863
57,0.05,0.5,goco-N,top4933,0.0466730472479783,0.0486177689516133,1119,1418,792,684,889,903
57,0.05,0.1,global-coarse,global_37.7842,0.0288081134446239,0.0316757196200324,698,938,388,342,698,700
57,0.05,0.1,global-dense,global_34.9736,0.0341037772136318,0.0398388078482865,801,1098,450,397,801,803
57,0.05,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0415007564684462,0.0433158172790874,936,1324,490,431,860,863
57,0.05,0.1,goco-N,top4337,0.0378269821660489,0.0395245517422824,1008,1246,722,635,801,833
57,0.1,0.5,global-coarse,global_27.1593,0.091308562197092,0.0902665363862046,1248,1985,752,577,1248,1249
57,0.1,0.5,global-dense,global_25.7999,0.1003365643511039,0.0996943880237719,1332,2154,798,607,1332,1339
57,0.1,0.5,goco-M,adapt_27.1593_to_23.0262_q0.6,0.0964081852450188,0.0950396825396825,1455,2384,806,639,1295,1311
57,0.1,0.5,goco-N,top7261,0.079806267148755,0.0855131374681137,1539,2100,1039,858,1128,1132
57,0.1,0.1,global-coarse,global_27.1593,0.091308562197092,0.0902665363862046,1248,1985,752,577,1248,1249
57,0.1,0.1,global-dense,global_26.6395,0.0950565428109854,0.095174621981494,1271,2043,773,591,1271,1274
57,0.1,0.1,goco-M,adapt_27.1593_to_23.0262_q0.6,0.0964081852450188,0.0950396825396825,1455,2384,806,639,1295,1311
57,0.1,0.1,goco-N,top7261,0.079806267148755,0.0855131374681137,1539,2100,1039,858,1128,1132
57,0.2,0.5,global-coarse,global_16.5512,0.2116582654466338,0.2001048026845097,2157,4242,1287,869,2157,2158
57,0.2,0.5,global-dense,global_16.4783,0.2129314053385136,0.2013238661262142,2171,4292,1291,872,2171,2184
57,0.2,0.5,goco-M,adapt_16.5512_to_14.0325_q0.6,0.2148796688861309,0.2043017005613946,2462,5025,1299,908,2171,2203
57,0.2,0.5,goco-N,top15729,0.2114255782511033,0.2014302262875076,2808,4645,1663,1226,2135,2150
57,0.2,0.1,global-coarse,global_19.5221,0.1584727962757041,0.1534149972053892,1845,3331,1083,778,1845,1845
57,0.2,0.1,global-dense,global_16.7443,0.2045423334518649,0.1928280154906609,2135,4160,1264,860,2135,2138
57,0.2,0.1,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1778133542996225,0.1696376395159247,2107,4048,1151,830,1936,1949
57,0.2,0.1,goco-N,top13828,0.1843066563664302,0.1783029199472882,2553,4070,1554,1164,1970,1987
58,0.05,0.5,global-coarse,global_37.7842,0.0321186245095776,0.0315026107383927,732,1014,418,370,732,739
58,0.05,0.5,global-dense,global_33.8713,0.0488322178629125,0.0482094557627732,899,1306,528,446,899,913
58,0.05,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0474932687129779,0.0462466147596479,974,1428,520,452,886,893
58,0.05,0.5,goco-N,top4337,0.0426232787137472,0.0473451508996532,1012,1233,780,681,845,851
58,0.05,0.1,global-coarse,global_37.7842,0.0321186245095776,0.0315026107383927,732,1014,418,370,732,739
58,0.05,0.1,global-dense,global_34.9736,0.0420855450419263,0.040617156671659,845,1204,494,427,845,845
58,0.05,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0474932687129779,0.0462466147596479,974,1428,520,452,886,893
58,0.05,0.1,goco-N,top3813,0.0363704900376952,0.0413186537001702,899,1080,732,645,767,780
58,0.1,0.5,global-coarse,global_27.1593,0.0879017616739749,0.0905921093124884,1262,2025,739,581,1262,1262
58,0.1,0.5,global-dense,global_26.2163,0.0967044900889812,0.0974254648721473,1307,2131,777,597,1307,1319
58,0.1,0.5,goco-M,adapt_27.1593_to_23.0262_q0.6,0.092152857912147,0.0938670728955089,1486,2439,783,634,1263,1272
58,0.1,0.5,goco-N,top7261,0.0783984665487088,0.0839163469495223,1614,2129,1055,890,1177,1190
58,0.1,0.1,global-coarse,global_27.1593,0.0879017616739749,0.0905921093124884,1262,2025,739,581,1262,1262
58,0.1,0.1,global-dense,global_27.0694,0.089194168782214,0.091334041156316,1263,2032,743,581,1263,1268
58,0.1,0.1,goco-M,adapt_27.1593_to_23.0262_q0.6,0.092152857912147,0.0938670728955089,1486,2439,783,634,1263,1272
58,0.1,0.1,goco-N,top7261,0.0783984665487088,0.0839163469495223,1614,2129,1055,890,1177,1190
58,0.2,0.5,global-coarse,global_19.5221,0.1528557091804264,0.1535962427873242,1870,3360,1056,767,1870,1870
58,0.2,0.5,global-dense,global_16.7443,0.1897357264885536,0.193099926606497,2178,4159,1206,844,2178,2182
58,0.2,0.5,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1676718497800888,0.170507225074222,2161,4084,1112,820,1955,1965
58,0.2,0.5,goco-N,top13828,0.166806478389677,0.1734970702737829,2707,4103,1496,1177,1955,1963
58,0.2,0.1,global-coarse,global_19.5221,0.1528557091804264,0.1535962427873242,1870,3360,1056,767,1870,1870
58,0.2,0.1,global-dense,global_17.0145,0.1825791673772287,0.1850581446176017,2150,4064,1180,837,2150,2150
58,0.2,0.1,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1676718497800888,0.170507225074222,2161,4084,1112,820,1955,1965
58,0.2,0.1,goco-N,top13828,0.166806478389677,0.1734970702737829,2707,4103,1496,1177,1955,1963
59,0.05,0.5,global-coarse,global_37.7842,0.0321511911172654,0.0310497920983702,803,1067,425,369,818,828
59,0.05,0.5,global-dense,global_33.8713,0.0446910018719388,0.0470585595289386,970,1342,516,442,970,986
59,0.05,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0463383080749801,0.0466524161725583,1065,1492,530,459,1006,1006
59,0.05,0.5,goco-N,top4337,0.0484498807600584,0.0486315422334379,1072,1290,850,726,1006,1023
59,0.05,0.1,global-coarse,global_37.7842,0.0321511911172654,0.0310497920983702,803,1067,425,369,818,828
59,0.05,0.1,global-dense,global_34.9736,0.039596379208657,0.0399019819043515,910,1238,488,422,910,911
59,0.05,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0463383080749801,0.0466524161725583,1065,1492,530,459,1006,1006
59,0.05,0.1,goco-N,top3813,0.0416647434418032,0.0407775281590447,955,1131,784,676,910,944
59,0.1,0.5,global-coarse,global_27.1593,0.0872768418083442,0.0898561187364505,1356,2102,748,597,1356,1359
59,0.1,0.5,global-dense,global_26.2163,0.0923079980511321,0.0964022417813887,1403,2188,776,613,1403,1419
59,0.1,0.5,goco-M,adapt_27.1593_to_23.0262_q0.6,0.0883117932148626,0.0923677362658405,1599,2522,780,652,1361,1368
59,0.1,0.5,goco-N,top7261,0.0918932575233059,0.0967185900054275,1666,2159,1165,947,1375,1419
59,0.1,0.1,global-coarse,global_27.1593,0.0872768418083442,0.0898561187364505,1356,2102,748,597,1356,1359
59,0.1,0.1,global-dense,global_26.6395,0.091527168756571,0.0941399865274272,1375,2152,765,604,1375,1419
59,0.1,0.1,goco-M,adapt_27.1593_to_23.0262_q0.6,0.0883117932148626,0.0923677362658405,1599,2522,780,652,1361,1368
59,0.1,0.1,goco-N,top6383,0.0771970920840064,0.0816216070659198,1491,1885,1075,886,1239,1242
59,0.2,0.5,global-coarse,global_19.5221,0.1465338359360976,0.1524638969867319,1988,3428,1066,807,1988,1988
59,0.2,0.5,global-dense,global_16.7443,0.185161141138524,0.1920665889833274,2313,4263,1212,879,2313,2316
59,0.2,0.5,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1590931595778122,0.167392862236141,2291,4169,1106,851,2091,2098
59,0.2,0.5,goco-N,top13828,0.1915893996507889,0.1965152812982412,2833,4276,1638,1235,2333,2333
59,0.2,0.1,global-coarse,global_19.5221,0.1465338359360976,0.1524638969867319,1988,3428,1066,807,1988,1988
59,0.2,0.1,global-dense,global_17.0145,0.1759695250002196,0.1840589158555552,2281,4154,1182,869,2281,2281
59,0.2,0.1,goco-M,adapt_19.5221_to_16.5512_q0.75,0.1590931595778122,0.167392862236141,2291,4169,1106,851,2091,2098
59,0.2,0.1,goco-N,top12156,0.1679942046824114,0.1705216168890231,2589,3763,1542,1177,2163,2193
60,0.05,0.5,global-coarse,global_37.7842,0.031664999871785,0.0315832239114229,702,969,394,340,702,703
60,0.05,0.5,global-dense,global_33.3333,0.0505282457624945,0.0492805936822524,902,1311,518,424,902,902
60,0.05,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0414021591404467,0.0418415280085896,930,1339,470,407,809,847
60,0.05,0.5,goco-N,top4933,0.053082929456112,0.0506072916025522,1135,1411,778,656,928,928
60,0.05,0.1,global-coarse,global_37.7842,0.031664999871785,0.0315832239114229,702,969,394,340,702,703
60,0.05,0.1,global-dense,global_34.418,0.0455141421134959,0.0461623684372499,862,1235,495,410,862,865
60,0.05,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0414021591404467,0.0418415280085896,930,1339,470,407,809,847
60,0.05,0.1,goco-N,top4337,0.0452104008000615,0.0417940833521402,1007,1232,720,615,809,858
60,0.1,0.5,global-coarse,global_27.1593,0.0916610252070671,0.0915659215718457,1239,2002,739,561,1239,1241
60,0.1,0.5,global-dense,global_26.2163,0.0994977818806574,0.0986877064483699,1277,2095,775,576,1277,1302
60,0.1,0.5,goco-M,adapt_27.1593_to_23.0262_q0.6,0.0944785496320229,0.0954846792228308,1493,2460,780,622,1244,1250
60,0.1,0.5,goco-N,top8259,0.0994657424786665,0.0972377292390217,1733,2400,1111,893,1259,1302
60,0.1,0.1,global-coarse,global_27.1593,0.0916610252070671,0.0915659215718457,1239,2002,739,561,1239,1241
60,0.1,0.1,global-dense,global_27.0694,0.0934073133830807,0.0924999401598927,1244,2018,746,563,1244,1250
60,0.1,0.1,goco-M,adapt_27.1593_to_23.0262_q0.5,0.0928661179065056,0.0928747102029092,1465,2411,771,615,1239,1241
