dataset,seed,alpha,delta,method,policy,p_selected,cal_mean,cal_sd,unit_fdp,unit_yield,go_yield,total_calls,genes_with_calls,term_fdp,unit_fdp_direct,go_yield_direct,n_relaxed_eval
DRIVE,66,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.2861195140736127,0.09741572227022692,0.28096239966998265,0.09893806316650199,108,271.0,2136.0,219,0.87312734082397,0.10159915213717706,229.0,42
DRIVE,67,0.1,0.1,GoCo-dense-learned (tie-level path),global_237.132,0.09699411938642255,0.09414609478939749,0.27672626087996904,0.10182825346682368,96,280.0,2137.0,222,0.8689751988769303,0.1040485581052082,231.0,0
DRIVE,67,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.2749009079687352,0.09727060286926022,0.2802171654680476,0.10517831690589692,101,297.0,2382.0,228,0.8753148614609572,0.1073522875969859,244.0,61
DRIVE,68,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_241.73_to_239.288_q0.6,0.09589832038883256,0.09414094888088874,0.27560901406698757,0.09657726002466774,79,196.0,2002.0,207,0.9020979020979021,0.09833584446015345,160.0,3
DRIVE,68,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.36948776812880546,0.09847516544775874,0.28097971588645,0.09749398467869594,86,219.0,2209.0,209,0.9008601177003169,0.09945196717266062,176.0,34
DRIVE,69,0.1,0.1,GoCo-dense-learned (tie-level path),global_235.015,0.08714018786620731,0.09386894380382264,0.27709036185004376,0.0970914332003429,99,270.0,2126.0,215,0.8730009407337723,0.09968044926222186,223.0,0
DRIVE,69,0.1,0.5,GoCo-dense-learned (tie-level path),global_211.136,0.4339512951671488,0.09922989790651462,0.28429294597466204,0.10419037674877309,112,313.0,2588.0,229,0.8790571870170015,0.10710212702934559,256.0,0
DRIVE,70,0.1,0.1,GoCo-dense-learned (tie-level path),global_265.875,0.08715205649056279,0.09385266664885084,0.27784131068747464,0.08242208238305716,81,194.0,1350.0,189,0.8562962962962963,0.08452731615984788,167.0,0
DRIVE,70,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_245.669_to_242.969_q0.75,0.4625658157392287,0.09956349962902322,0.2852056826465834,0.08605308747734251,88,220.0,1694.0,195,0.8701298701298701,0.088491192641878,186.0,12
DRIVE,71,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_245.669_to_242.969_q0.75,0.07903595924166806,0.0936074276975991,0.27806031081421434,0.09702775328956169,108,273.0,2078.0,214,0.868623676612127,0.0992631348200755,221.0,6
DRIVE,71,0.1,0.5,GoCo-dense-learned (tie-level path),global_225.614,0.49426074720864127,0.09993297507497297,0.28605315518812763,0.10519179308920387,120,314.0,2492.0,230,0.8739967897271268,0.10761118966799516,250.0,0
DRIVE,72,0.1,0.1,GoCo-dense-learned (tie-level path),global_235.015,0.04464647247244326,0.09244500531837226,0.2730083056802891,0.1015186081356332,89,218.0,2092.0,217,0.8957934990439771,0.10288354219270954,187.0,0
DRIVE,72,0.1,0.5,GoCo-dense-learned (tie-level path),global_223.486,0.4993193167356747,0.09999212464935267,0.28340359629386513,0.10500081380735342,99,243.0,2321.0,225,0.8953037483843171,0.10659473594525132,206.0,0
DRIVE,73,0.1,0.1,GoCo-dense-learned (tie-level path),global_245.669,0.0906617635977357,0.0939582580478185,0.2775248200236951,0.10423227307492922,97,281.0,1977.0,230,0.8578654527061204,0.1062372761079424,242.0,0
DRIVE,73,0.1,0.5,GoCo-dense-learned (tie-level path),global_226.694,0.28381745601294683,0.09738391236617015,0.2810462166100836,0.10868921458563058,99,306.0,2190.0,238,0.8602739726027397,0.11071515623233047,264.0,0
DRIVE,74,0.1,0.1,GoCo-dense-learned (tie-level path),global_235.015,0.07587980965284018,0.0935371402443562,0.2768503289692046,0.10126973451448688,102,273.0,2068.0,226,0.8679883945841392,0.10320715784868448,235.0,0
DRIVE,74,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_211.136_to_210.573_q0.75,0.47273526532423127,0.09968318173202342,0.28441413852928327,0.10756562387753545,114,325.0,2567.0,239,0.8733930658356057,0.11024847063050662,268.0,10
DRIVE,75,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_251.347_to_250.683_q0.75,0.06290361502324865,0.09310537086952902,0.27653481777983874,0.08621723085088502,101,265.0,1733.0,201,0.8470859780727062,0.08842609430655876,229.0,18
DRIVE,75,0.1,0.5,GoCo-dense-learned (tie-level path),global_235.015,0.3369012728629867,0.09805912337110277,0.28310892856141356,0.08794545567636465,105,292.0,2037.0,203,0.8566519391261659,0.09038500713890997,247.0,0
DRIVE,76,0.1,0.1,GoCo-dense-learned (tie-level path),global_235.015,0.094146156821654,0.09406772668545063,0.2768548998126707,0.09918473699681006,92,281.0,2165.0,216,0.8702078521939954,0.10118108236821324,226.0,0
DRIVE,76,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.26870542271934506,0.09718004917276317,0.2807469310104644,0.09884173694592888,100,305.0,2305.0,217,0.8676789587852495,0.10105973061579292,245.0,31
DRIVE,77,0.1,0.1,GoCo-dense-learned (tie-level path),global_237.132,0.08952767940510575,0.09391988003601762,0.27783722877959455,0.09503943529622308,107,272.0,1828.0,212,0.8512035010940919,0.09678311419107553,236.0,0
DRIVE,77,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.25467642485609976,0.09697347830398013,0.28162556268542444,0.09632702959943513,120,298.0,1971.0,216,0.8488077118214105,0.09833419843124774,257.0,30
DRIVE,78,0.1,0.1,GoCo-dense-learned (tie-level path),global_241.73,0.09859629783833063,0.09415176578004417,0.27844750830089793,0.09672337522241102,108,282.0,2007.0,215,0.85949177877429,0.09957752237269353,228.0,0
DRIVE,78,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.2923799239640175,0.097490033942129,0.28202771809630195,0.09885241939471318,115,315.0,2279.0,219,0.8617814831066257,0.10185786909386713,252.0,52
DRIVE,79,0.1,0.1,GoCo-dense-learned (tie-level path),global_235.015,0.08256079951089051,0.09374009770803174,0.27690633516039537,0.0973676815352326,95,263.0,1896.0,217,0.8612869198312236,0.09973659388108343,223.0,0
DRIVE,79,0.1,0.5,GoCo-dense-learned (tie-level path),global_220.428,0.48418806214991983,0.09981612208983626,0.2847812866720616,0.10084472142891163,106,296.0,2179.0,225,0.8641578705828362,0.10355260376114428,247.0,0
DRIVE,80,0.1,0.1,GoCo-dense-learned (tie-level path),global_245.669,0.07836042221355612,0.09360274396224111,0.27736004038040635,0.09489618856015193,99,282.0,1916.0,215,0.8528183716075156,0.09746844819116972,244.0,0
