dataset,seed,alpha,delta,method,policy,p_selected,cal_mean,cal_sd,unit_fdp,unit_yield,go_yield,total_calls,genes_with_calls,term_fdp,unit_fdp_direct,go_yield_direct,n_relaxed_eval
Wainberg,5,0.1,0.5,GoCo-exp1 (paper path),adapt_800_to_789.65_q0.175,0.45905055941094025,0.09969203631117762,0.29156290813818075,0.09484302864554262,189,325.0,1817.0,571,0.8211337369290038,0.0969897293092179,296.0,63
Wainberg,5,0.1,0.5,GoCo-dense-knap (tie-level path),adapt_797.626_to_789.65_q0.175,0.2419681748323117,0.09792077080416908,0.289167014480031,0.09073151384176409,185,320.0,1679.0,552,0.809410363311495,0.09303952428033051,293.0,30
Wainberg,6,0.1,0.1,GoDag (global grid),global_800,0.004641369090586653,0.09301696425740501,0.28224471209064744,0.09081672586472339,169,287.0,1556.0,546,0.8155526992287918,0.09344836089833973,259.0,0
Wainberg,6,0.1,0.1,GoCo-source (paper path),adapt_800_to_789.65_q0.2,0.08132388771818944,0.09590306368569879,0.2856539950228725,0.09313323399710122,175,301.0,1768.0,555,0.8297511312217195,0.09563119799754145,271.0,43
Wainberg,6,0.1,0.1,GoCo-random1 (paper path),adapt_800_to_789.65_q0.075,0.07292499144996768,0.09573142841919019,0.28572603548121234,0.09414315179348898,170,288.0,1595.0,562,0.819435736677116,0.09677478682710532,260.0,25
Wainberg,6,0.1,0.1,GoCo-knap (paper path),adapt_800_to_789.65_q0.15,0.09771092134672288,0.09619696655689922,0.285952957524541,0.0933454660718428,178,306.0,1801.0,557,0.830094392004442,0.09611604861528272,273.0,52
Wainberg,6,0.1,0.1,GoCo-exp1 (paper path),adapt_800_to_789.65_q0.125,0.04562315474131418,0.09506331130011594,0.2845624530476638,0.09286354683770465,172,296.0,1748.0,554,0.8306636155606407,0.09532633425377753,267.0,33
Wainberg,6,0.1,0.1,GoCo-dense-knap (tie-level path),adapt_797.626_to_789.65_q0.125,0.038759430639484976,0.09484653752637184,0.2842000138457438,0.09201461855131848,176,302.0,1734.0,551,0.825836216839677,0.09454775913612608,272.0,34
Wainberg,6,0.1,0.5,GoDag (global grid),global_800,0.004641369090586653,0.09301696425740501,0.28224471209064744,0.09081672586472339,169,287.0,1556.0,546,0.8155526992287918,0.09344836089833973,259.0,0
Wainberg,6,0.1,0.5,GoCo-source (paper path),adapt_800_to_789.65_q0.3,0.2715120244686023,0.09819709263066646,0.2885554558701513,0.09450629341886636,176,302.0,1816.0,561,0.8337004405286343,0.09703063985915464,271.0,58
Wainberg,6,0.1,0.5,GoCo-random1 (paper path),adapt_800_to_789.65_q0.175,0.4365299642326284,0.09952256183883014,0.2909037362652158,0.09799147036859082,172,292.0,1663.0,581,0.8244137101623572,0.1007004938815253,262.0,58
Wainberg,6,0.1,0.5,GoCo-knap (paper path),adapt_800_to_789.65_q0.225,0.45385864259709985,0.09965409693903997,0.29049442975140044,0.09716212569899879,178,309.0,1913.0,573,0.8384736016727653,0.09991511994711001,276.0,91
Wainberg,6,0.1,0.5,GoCo-exp1 (paper path),adapt_800_to_789.65_q0.225,0.25872027813378223,0.09808125727564974,0.28856884130080496,0.09496358904080232,174,298.0,1833.0,563,0.8374249863611566,0.09752311206545795,267.0,56
Wainberg,6,0.1,0.5,GoCo-dense-knap (tie-level path),adapt_797.626_to_789.65_q0.225,0.4679131026557646,0.09975961556307711,0.2906397950729926,0.09716212569899879,178,309.0,1914.0,573,0.8385579937304075,0.09991511994711001,276.0,91
Wainberg,7,0.1,0.1,GoDag (global grid),global_800,0.0012990122378134556,0.09194833920074441,0.2811091671454747,0.0933103346925916,190,327.0,1581.0,569,0.793168880455408,0.09563751712774818,297.0,0
Wainberg,7,0.1,0.1,GoCo-source (paper path),adapt_800_to_789.65_q0.3,0.05483686899158507,0.09531425997037808,0.28515801802922625,0.09976681441213321,195,338.0,1886.0,597,0.8207847295864263,0.10183771028517168,307.0,66
Wainberg,7,0.1,0.1,GoCo-random1 (paper path),adapt_800_to_789.65_q0.075,0.021039659415248123,0.09407105556209341,0.2839436029415527,0.09504677891989155,192,329.0,1616.0,578,0.7964108910891089,0.09744431452378284,298.0,19
Wainberg,7,0.1,0.1,GoCo-knap (paper path),adapt_800_to_789.65_q0.225,0.015705597544817314,0.0937446713089075,0.28299500325468135,0.09869972276927902,197,342.0,1861.0,594,0.816227834497582,0.100911324986077,310.0,58
Wainberg,7,0.1,0.1,GoCo-exp1 (paper path),adapt_800_to_789.65_q0.175,0.05408462988932416,0.09529139760477175,0.2853337139943186,0.10029999096121099,195,338.0,1890.0,600,0.8211640211640212,0.10240606341861683,307.0,63
Wainberg,7,0.1,0.1,GoCo-dense-knap (tie-level path),adapt_797.626_to_789.65_q0.225,0.01724078386547786,0.09385018993294464,0.2831464210254468,0.09869972276927902,197,342.0,1861.0,594,0.816227834497582,0.100911324986077,310.0,58
Wainberg,7,0.1,0.5,GoDag (global grid),global_800,0.0012990122378134556,0.09194833920074441,0.2811091671454747,0.0933103346925916,190,327.0,1581.0,569,0.793168880455408,0.09563751712774818,297.0,0
Wainberg,7,0.1,0.5,GoCo-source (paper path),adapt_800_to_789.65_q0.35,0.46891174240143896,0.09976688929753577,0.29091832376467225,0.10368043809355487,197,343.0,1979.0,615,0.8266801414855988,0.10574547119938708,312.0,99
Wainberg,7,0.1,0.5,GoCo-random1 (paper path),adapt_800_to_789.65_q0.175,0.4985726794997689,0.09998926858402851,0.29199815371657145,0.10010165439225945,193,330.0,1699.0,602,0.8057680988816951,0.10246401340549331,299.0,58
Wainberg,7,0.1,0.5,GoCo-knap (paper path),adapt_800_to_789.65_q0.25,0.3458892640609642,0.0988199015112508,0.2897833002363847,0.10381121581845668,200,347.0,1978.0,619,0.8245702730030333,0.10601226505208186,315.0,99
Wainberg,7,0.1,0.5,GoCo-exp1 (paper path),adapt_800_to_789.65_q0.275,0.46674760413639227,0.09975047528561351,0.29109337639863636,0.10351814611576286,196,340.0,1969.0,615,0.8273235144743525,0.10558317922159507,309.0,91
Wainberg,7,0.1,0.5,GoCo-dense-knap (tie-level path),adapt_797.626_to_789.65_q0.25,0.3591196788942947,0.09892542013528793,0.2899293257083144,0.10381121581845668,200,347.0,1978.0,619,0.8245702730030333,0.10601226505208186,315.0,99
Wainberg,8,0.1,0.1,GoDag (global grid),global_800,6.167856654572407e-05,0.0898494161227408,0.27799154254135744,0.09820811720639656,197,376.0,1731.0,594,0.7827845176198729,0.10050740436430267,343.0,0
Wainberg,8,0.1,0.1,GoCo-source (paper path),adapt_800_to_789.65_q0.25,0.045170787427011985,0.09504021218733859,0.28509397461212627,0.10316709228687117,206,391.0,2082.0,614,0.8121998078770413,0.10516838349461706,355.0,73
Wainberg,8,0.1,0.1,GoCo-random1 (paper path),adapt_800_to_789.65_q0.1,0.04777675490151886,0.09511122546584543,0.2855295617488059,0.10394190080423,199,379.0,1822.0,622,0.79198682766191,0.10634671772152827,345.0,43
Wainberg,8,0.1,0.1,GoCo-knap (paper path),adapt_800_to_789.65_q0.125,0.027500343570308262,0.094396126054725,0.2843007885402889,0.10226615291574727,210,396.0,2063.0,611,0.8080465341735337,0.10448981039682084,358.0,68
Wainberg,8,0.1,0.1,GoCo-exp1 (paper path),adapt_800_to_789.65_q0.2,0.09429577309403936,0.09612843580996046,0.2866661253601433,0.1041455876731631,206,391.0,2095.0,619,0.813365155131265,0.10615818563545239,355.0,72
Wainberg,8,0.1,0.1,GoCo-dense-knap (tie-level path),adapt_797.626_to_789.65_q0.125,0.02993544251369864,0.09450164467876214,0.28445126956267175,0.10226615291574727,210,396.0,2064.0,611,0.8081395348837209,0.10448981039682084,358.0,68
Wainberg,8,0.1,0.5,GoDag (global grid),global_800,6.167856654572407e-05,0.0898494161227408,0.27799154254135744,0.09820811720639656,197,376.0,1731.0,594,0.7827845176198729,0.10050740436430267,343.0,0
Wainberg,8,0.1,0.5,GoCo-source (paper path),adapt_800_to_789.65_q0.4,0.489526060955482,0.0999213263040242,0.2916856849545449,0.11044328544979208,208,393.0,2229.0,647,0.8236877523553163,0.11239767454504816,357.0,128
Wainberg,8,0.1,0.5,GoCo-random1 (paper path),adapt_800_to_789.65_q0.175,0.4572525917905977,0.09967842324742715,0.2915994811644895,0.1076271507516346,199,383.0,1894.0,638,0.7977824709609292,0.11013749742832502,347.0,76
Wainberg,8,0.1,0.5,GoCo-knap (paper path),adapt_800_to_789.65_q0.175,0.15708921041461732,0.09702392045667532,0.2878519431925331,0.10523773693947815,210,396.0,2133.0,624,0.8143459915611815,0.10744966889242927,358.0,91
Wainberg,8,0.1,0.5,GoCo-exp1 (paper path),adapt_800_to_789.65_q0.275,0.43656134919811157,0.09952237683769846,0.2911616631736609,0.10937098584481059,206,391.0,2207.0,642,0.8228364295423652,0.11137185827897741,355.0,110
Wainberg,8,0.1,0.5,GoCo-dense-knap (tie-level path),adapt_797.626_to_789.65_q0.175,0.16594610428446044,0.09712943908071246,0.2879996059518205,0.10523773693947815,210,396.0,2134.0,624,0.8144329896907216,0.10744966889242927,358.0,91
Wainberg,9,0.1,0.1,GoDag (global grid),global_800,0.0001426389130434037,0.09036881404736129,0.2791090262155472,0.0969961156330314,196,338.0,1758.0,582,0.8077360637087599,0.09901434483156772,311.0,0
Wainberg,9,0.1,0.1,GoCo-source (paper path),adapt_800_to_789.65_q0.3,0.09356925849965408,0.09611496550930292,0.28671828472266964,0.10100473168216813,201,351.0,2001.0,597,0.8245877061469266,0.10281456176957383,322.0,64
Wainberg,9,0.1,0.1,GoCo-random1 (paper path),adapt_800_to_789.65_q0.1,0.08713621389401494,0.09599420199734986,0.28703305971811416,0.10399449750963471,198,340.0,1853.0,614,0.8165137614678899,0.10597755011751361,313.0,57
Wainberg,9,0.1,0.1,GoCo-knap (paper path),adapt_800_to_789.65_q0.15,0.009113961061816762,0.0931416851693132,0.2827906673381695,0.09955852790100758,202,353.0,1954.0,593,0.8193449334698055,0.10146067436169652,324.0,45
Wainberg,9,0.1,0.1,GoCo-exp1 (paper path),adapt_800_to_789.65_q0.2,0.08824555643944043,0.09601941253406986,0.28669636285491423,0.10030823528024405,200,350.0,1988.0,594,0.823943661971831,0.10211806536764975,321.0,50
Wainberg,9,0.1,0.1,GoCo-dense-knap (tie-level path),adapt_797.626_to_789.65_q0.15,0.010079262606920438,0.09324720379335034,0.282942419333873,0.09955852790100758,202,353.0,1955.0,593,0.8194373401534527,0.10146067436169652,324.0,45
Wainberg,9,0.1,0.5,GoDag (global grid),global_800,0.0001426389130434037,0.09036881404736129,0.2791090262155472,0.0969961156330314,196,338.0,1758.0,582,0.8077360637087599,0.09901434483156772,311.0,0
Wainberg,9,0.1,0.5,GoCo-source (paper path),adapt_800_to_789.65_q0.35,0.3304154204379759,0.09869242539568215,0.2901139409627044,0.10389741965553438,203,354.0,2070.0,610,0.8289855072463768,0.1057776029116748,324.0,89
