dataset,seed,alpha,delta,method,policy,p_selected,cal_mean,cal_sd,unit_fdp,unit_yield,go_yield,total_calls,genes_with_calls,term_fdp,unit_fdp_direct,go_yield_direct,n_relaxed_eval
Wainberg,48,0.2,0.1,GoCo-dense-knap (tie-level path),adapt_638.101_to_631.72_q0.275,0.0002914800743096198,0.18660600353226928,0.3791056844553866,0.17967701942017936,266,533.0,4315.0,993,0.8764774044032445,0.18319787546117983,463.0,110
Wainberg,48,0.2,0.5,GoCo-knap (paper path),global_789.65,1.3044751459313822e-69,0.13907547643369067,0.3370507093853609,0.13779915910121407,193,372.0,2287.0,774,0.8373414954088325,0.14065147771544476,336.0,0
Wainberg,48,0.2,0.5,GoCo-dense-knap (tie-level path),adapt_638.101_to_631.72_q0.35,0.479648836744754,0.19979590079893075,0.38932212093193036,0.1922966198183505,266,533.0,4491.0,1051,0.8813181919394344,0.19577526397069026,463.0,191
Wainberg,49,0.05,0.1,GoCo-knap (paper path),global_1100,3.7975008726529946e-12,0.03702577339441852,0.1844933880166724,0.0357582564939422,124,204.0,511.0,276,0.6007827788649707,0.03677485984191456,195.0,0
Wainberg,49,0.05,0.1,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.175,0.00013508908066279387,0.04262807006616815,0.19703209724631882,0.040658354985658604,130,215.0,665.0,302,0.6766917293233082,0.04171892906880771,204.0,39
Wainberg,49,0.05,0.5,GoCo-knap (paper path),global_1100,3.7975008726529946e-12,0.03702577339441852,0.1844933880166724,0.0357582564939422,124,204.0,511.0,276,0.6007827788649707,0.03677485984191456,195.0,0
Wainberg,49,0.05,0.5,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.275,0.39512059336238037,0.04942145958736223,0.21173453396482553,0.04699014056491268,138,231.0,774.0,334,0.7015503875968992,0.047881867030518326,220.0,99
Wainberg,49,0.2,0.1,GoCo-knap (paper path),global_789.65,2.0290478105105923e-62,0.1417726298808498,0.34080578559870683,0.13694642968837498,232,413.0,2394.0,788,0.827485380116959,0.13908751126191646,382.0,0
Wainberg,49,0.2,0.1,GoCo-dense-knap (tie-level path),adapt_638.101_to_631.72_q0.2,0.09870784835929852,0.19489137382588834,0.38583685911006993,0.19995420347504497,301,575.0,4738.0,1097,0.8786407766990292,0.20293534320962736,511.0,205
Wainberg,49,0.2,0.5,GoCo-knap (paper path),global_789.65,2.0290478105105923e-62,0.1417726298808498,0.34080578559870683,0.13694642968837498,232,413.0,2394.0,788,0.827485380116959,0.13908751126191646,382.0,0
