dataset,seed,alpha,delta,method,policy,p_selected,cal_mean,cal_sd,unit_fdp,unit_yield,go_yield,total_calls,genes_with_calls,term_fdp,unit_fdp_direct,go_yield_direct,n_relaxed_eval,exceed
HAP1,43,0.2,0.1,GoCo-score,adapt_400_to_375_q0.4,0.0016416773275807,0.1880332597668203,0.386417072153661,0.1859657542637015,99,175.0,2376.0,895,0.9263468013468014,0.188813472470071,142.0,306,0.0
HAP1,43,0.2,0.1,GoCo-oracle,adapt_400_to_375_q0.75,0.0200814456693924,0.1915997194016292,0.3886084875635585,0.1845128596080339,108,196.0,3325.0,887,0.9410526315789474,0.1873126923608028,157.0,592,0.0
HAP1,43,0.2,0.1,GoCo-exp0,adapt_400_to_375_q0.5,0.0155103271060811,0.1911780593914293,0.3882963466003639,0.190061017619574,108,196.0,3139.0,912,0.9375597323988532,0.192860850372343,157.0,616,0.0
HAP1,43,0.2,0.1,GoCo-exp1,adapt_400_to_375_q0.6,0.0084981186713454,0.1902442275270773,0.3880236575089072,0.1849847171857417,101,185.0,3180.0,887,0.9418238993710693,0.1874976309501643,149.0,457,0.0
HAP1,43,0.2,0.1,GoCo-dense-source,adapt_404.949_to_394.825_q0.6,0.0521425957384776,0.1933161109384964,0.3906071875190661,0.1879905677184337,96,173.0,2666.0,901,0.9351087771942984,0.1906665572313748,140.0,312,0.0
HAP1,43,0.2,0.1,GoCo-dense-random1,adapt_404.949_to_394.825_q0.6,0.0047656690007809,0.1894154996638873,0.3875981161255348,0.1825878947635941,95,174.0,2340.0,878,0.9256410256410256,0.1855129349168226,141.0,278,0.0
HAP1,43,0.2,0.5,Boger,global_400,2.4440845517185542e-77,0.138151488333674,0.341370621504625,0.1332520885278106,90,160.0,1623.0,656,0.9014171287738756,0.1357940415865413,132.0,0,0.0
HAP1,43,0.2,0.5,GoDag,global_400,4.510532813832444e-83,0.1362948935079964,0.3389258969108113,0.1332520885278106,90,160.0,1623.0,656,0.9014171287738756,0.1357940415865413,132.0,0,0.0
HAP1,43,0.2,0.5,GoDag-dense,global_404.949,4.510532813832444e-83,0.1362948935079964,0.3389258969108113,0.1332520885278106,90,160.0,1623.0,656,0.9014171287738756,0.1357940415865413,132.0,0,0.0
HAP1,43,0.2,0.5,GoDag-cert60,global_400,1.4766991966708807e-70,0.1366574446502469,0.3393510003638925,0.1332520885278106,90,160.0,1623.0,656,0.9014171287738756,0.1357940415865413,132.0,0,0.0
HAP1,43,0.2,0.5,GoCo-source,adapt_400_to_375_q0.6,0.0002450676503324,0.1858868099140607,0.3843236716164802,0.1813319156461433,101,185.0,3153.0,870,0.941325721535046,0.1838395454442559,149.0,470,0.0
HAP1,43,0.2,0.5,GoCo-random1,adapt_400_to_375_q0.6,0.2755568835834777,0.1975274658631707,0.3937672507147612,0.1906914740959591,102,187.0,2814.0,915,0.933546552949538,0.193675364794675,151.0,490,0.0
HAP1,43,0.2,0.5,GoCo-random2,adapt_400_to_375_q0.6,0.0436013165396401,0.1929708762244018,0.3901474738216267,0.1940595542807818,100,183.0,2829.0,930,0.9353128313891834,0.1966100281647613,149.0,491,0.0
HAP1,43,0.2,0.5,GoCo-random3,adapt_400_to_375_q0.6,0.1691720677779837,0.196040056373046,0.3926332321183317,0.1928185722164403,100,180.0,2824.0,924,0.9362606232294618,0.1954502789903046,146.0,476,0.0
HAP1,43,0.2,0.5,GoCo-score,adapt_400_to_375_q0.4,0.0016416773275807,0.1880332597668203,0.386417072153661,0.1859657542637015,99,175.0,2376.0,895,0.9263468013468014,0.188813472470071,142.0,306,0.0
HAP1,43,0.2,0.5,GoCo-oracle,adapt_400_to_375_q0.75,0.0200814456693924,0.1915997194016292,0.3886084875635585,0.1845128596080339,108,196.0,3325.0,887,0.9410526315789474,0.1873126923608028,157.0,592,0.0
HAP1,43,0.2,0.5,GoCo-exp0,adapt_400_to_375_q0.5,0.0155103271060811,0.1911780593914293,0.3882963466003639,0.190061017619574,108,196.0,3139.0,912,0.9375597323988532,0.192860850372343,157.0,616,0.0
HAP1,43,0.2,0.5,GoCo-exp1,adapt_400_to_375_q0.6,0.0084981186713454,0.1902442275270773,0.3880236575089072,0.1849847171857417,101,185.0,3180.0,887,0.9418238993710693,0.1874976309501643,149.0,457,0.0
HAP1,43,0.2,0.5,GoCo-dense-source,adapt_404.949_to_394.825_q0.6,0.0521425957384776,0.1933161109384964,0.3906071875190661,0.1879905677184337,96,173.0,2666.0,901,0.9351087771942984,0.1906665572313748,140.0,312,0.0
HAP1,43,0.2,0.5,GoCo-dense-random1,adapt_404.949_to_394.825_q0.6,0.0047656690007809,0.1894154996638873,0.3875981161255348,0.1825878947635941,95,174.0,2340.0,878,0.9256410256410256,0.1855129349168226,141.0,278,0.0
HAP1,44,0.05,0.1,Boger,global_550,0.0978070197394357,0.047360010086549,0.209171278570341,0.0387797751362674,63,94.0,433.0,224,0.7829099307159353,0.0402296937628423,83.0,0,0.0
HAP1,44,0.05,0.1,GoDag,global_550,0.0161140243941581,0.0457137511674274,0.205224384977575,0.0387797751362674,63,94.0,433.0,224,0.7829099307159353,0.0402296937628423,83.0,0,0.0
HAP1,44,0.05,0.1,GoDag-dense,global_538.398,0.0146841587127095,0.0456443425931925,0.2050117510943208,0.038706224036386,65,98.0,439.0,224,0.7767653758542141,0.0401487451127725,87.0,0,0.0
HAP1,44,0.05,0.1,GoDag-cert60,global_550,0.0461385836856382,0.0463420306007913,0.206269955899013,0.0387797751362674,63,94.0,433.0,224,0.7829099307159353,0.0402296937628423,83.0,0,0.0
HAP1,44,0.05,0.1,GoCo-source,adapt_550_to_525_q0.15,0.0771280472575218,0.0468869830105128,0.2074347302120739,0.0387797751362674,63,94.0,461.0,224,0.7960954446854663,0.0402296937628423,83.0,7,0.0
HAP1,44,0.05,0.1,GoCo-random1,global_550,0.0461385836856382,0.0463420306007913,0.206269955899013,0.0387797751362674,63,94.0,433.0,224,0.7829099307159353,0.0402296937628423,83.0,0,0.0
HAP1,44,0.05,0.1,GoCo-random2,adapt_550_to_525_q0.05,0.0710739428083602,0.0467951301695292,0.2072728799305841,0.0387797751362674,63,94.0,433.0,224,0.7829099307159353,0.0402296937628423,83.0,0,0.0
HAP1,44,0.05,0.1,GoCo-random3,adapt_550_to_525_q0.05,0.0603601310210881,0.0466194385013684,0.2068119280194617,0.0390164965438779,63,94.0,435.0,225,0.7839080459770115,0.0404590176202644,83.0,2,0.0
HAP1,44,0.05,0.1,GoCo-score,adapt_550_to_525_q0.1,0.0658314178788155,0.0467141535028954,0.2069085197401697,0.0397788679208217,65,99.0,447.0,229,0.7785234899328859,0.0412213889972083,88.0,12,0.0
HAP1,44,0.05,0.1,GoCo-oracle,adapt_550_to_525_q0.35,0.0394189392865889,0.0461901608065822,0.2057924940816501,0.0387247178920152,69,104.0,515.0,227,0.7980582524271844,0.0402782021286325,92.0,43,0.0
HAP1,44,0.05,0.1,GoCo-exp0,adapt_550_to_525_q0.275,0.0934151841829382,0.0471089093309744,0.2079188145793728,0.039001701456729,66,97.0,472.0,228,0.7944915254237288,0.0404516200833039,86.0,14,0.0
HAP1,44,0.05,0.1,GoCo-exp1,adapt_550_to_525_q0.125,0.0934151841829382,0.0471089093309744,0.2079188145793729,0.039001701456729,63,94.0,467.0,225,0.7987152034261242,0.0404516200833039,83.0,7,0.0
HAP1,44,0.05,0.1,GoCo-dense-source,adapt_538.398_to_526.433_q0.15,0.0716728297584846,0.046806006340572,0.2071897389281556,0.038706224036386,65,98.0,467.0,224,0.7901498929336188,0.0401487451127725,87.0,7,0.0
HAP1,44,0.05,0.1,GoCo-dense-random1,global_538.398,0.0424593167085826,0.0462610539308506,0.2060233653464733,0.038706224036386,65,98.0,439.0,224,0.7767653758542141,0.0401487451127725,87.0,0,0.0
HAP1,44,0.05,0.5,Boger,global_550,0.0978070197394357,0.047360010086549,0.209171278570341,0.0387797751362674,63,94.0,433.0,224,0.7829099307159353,0.0402296937628423,83.0,0,0.0
HAP1,44,0.05,0.5,GoDag,global_550,0.0161140243941581,0.0457137511674274,0.205224384977575,0.0387797751362674,63,94.0,433.0,224,0.7829099307159353,0.0402296937628423,83.0,0,0.0
HAP1,44,0.05,0.5,GoDag-dense,global_538.398,0.0146841587127095,0.0456443425931925,0.2050117510943208,0.038706224036386,65,98.0,439.0,224,0.7767653758542141,0.0401487451127725,87.0,0,0.0
HAP1,44,0.05,0.5,GoDag-cert60,global_550,0.0461385836856382,0.0463420306007913,0.206269955899013,0.0387797751362674,63,94.0,433.0,224,0.7829099307159353,0.0402296937628423,83.0,0,0.0
HAP1,44,0.05,0.5,GoCo-source,adapt_550_to_525_q0.3,0.3084683630604262,0.0488843198946672,0.2117432800033435,0.0400003698988062,65,97.0,504.0,231,0.8075396825396826,0.0414502885253811,86.0,22,0.0
HAP1,44,0.05,0.5,GoCo-random1,adapt_550_to_525_q0.1,0.4066393748772585,0.049470134929345,0.2129604714072734,0.0405329930692368,63,94.0,456.0,231,0.793859649122807,0.0419755141456234,83.0,13,0.0
HAP1,44,0.05,0.5,GoCo-random2,adapt_550_to_525_q0.15,0.4946756094432509,0.0499699094753978,0.2140265340733441,0.0411469892256004,63,95.0,462.0,234,0.7943722943722944,0.0425969078521753,84.0,16,0.0
HAP1,44,0.05,0.5,GoCo-random3,adapt_550_to_525_q0.2,0.4252065810844476,0.0495766067188737,0.2131242798847251,0.0414375109549262,64,95.0,473.0,236,0.7991543340380549,0.0428800320313128,84.0,20,0.0
HAP1,44,0.05,0.5,GoCo-score,adapt_550_to_525_q0.2,0.4097391222002321,0.0494882325086655,0.2128810501841313,0.0421090942856686,65,99.0,470.0,239,0.7893617021276595,0.0435516153620551,88.0,25,0.0
HAP1,44,0.05,0.5,GoCo-oracle,adapt_550_to_525_q0.4,0.3109877816239307,0.0489050594670636,0.2108181741864059,0.0402412144173741,69,104.0,539.0,232,0.8070500927643784,0.0417946986539915,92.0,52,0.0
HAP1,44,0.05,0.5,GoCo-exp0,adapt_550_to_525_q0.4,0.1334518286834061,0.0475601595253929,0.2086231269844792,0.0392014351464672,66,98.0,489.0,228,0.7995910020449898,0.0406439562228537,87.0,25,0.0
HAP1,44,0.05,0.5,GoCo-exp1,adapt_550_to_525_q0.25,0.4012693498354748,0.0494391356958212,0.2129213024122825,0.040666148860191,63,95.0,509.0,232,0.8133595284872298,0.0421160674867659,84.0,23,0.0
HAP1,44,0.05,0.5,GoCo-dense-source,adapt_538.398_to_526.433_q0.3,0.2955965509118031,0.0488033432247265,0.2115040442188162,0.0399268187989248,67,101.0,510.0,231,0.8019607843137255,0.0413693398753114,90.0,22,0.0
HAP1,44,0.05,0.5,GoCo-dense-random1,adapt_538.398_to_526.433_q0.125,0.4732360722262549,0.0498488627827225,0.2137056809038549,0.0411104258435914,65,98.0,466.0,234,0.7896995708154506,0.0425529469199779,87.0,16,0.0
HAP1,44,0.1,0.1,Boger,global_475,2.1400466473596308e-22,0.0754744379023125,0.2602182074899474,0.0672565167889667,82,129.0,795.0,363,0.8377358490566038,0.0691782930329329,111.0,0,0.0
HAP1,44,0.1,0.1,GoDag,global_475,1.759196022619685e-25,0.0739798286448918,0.2573700516898906,0.0672565167889667,82,129.0,795.0,363,0.8377358490566038,0.0691782930329329,111.0,0,0.0
HAP1,44,0.1,0.1,GoDag-dense,global_455.567,1.9594312457877051e-25,0.0740147027803029,0.2572809667112761,0.0673009020537204,82,133.0,806.0,363,0.8349875930521092,0.0688897888169942,115.0,0,0.0
HAP1,44,0.1,0.1,GoDag-cert60,global_475,2.4206891788450007e-21,0.0744348925468501,0.2578397426590564,0.0672565167889667,82,129.0,795.0,363,0.8377358490566038,0.0691782930329329,111.0,0,0.0
HAP1,44,0.1,0.1,GoCo-source,adapt_475_to_450_q0.4,0.0009561504487876,0.0907580457723675,0.2826956717690022,0.0832404958152845,83,133.0,1131.0,432,0.8824049513704686,0.0851754819617978,114.0,95,0.0
HAP1,44,0.1,0.1,GoCo-random1,adapt_475_to_450_q0.4,0.0553677799477927,0.0951461183842266,0.2889132651286909,0.0844003250512397,83,135.0,990.0,439,0.8636363636363636,0.0862481258594614,116.0,98,0.0
HAP1,44,0.1,0.1,GoCo-random2,adapt_475_to_450_q0.5,0.0271877992606034,0.0941749665517437,0.2874364147104277,0.0881820552239564,84,134.0,1019.0,458,0.8684985279685966,0.0902834861108159,115.0,118,0.0
HAP1,44,0.1,0.1,GoCo-random3,adapt_475_to_450_q0.35,0.0074424987419195,0.092679878077571,0.2853648648532719,0.0864806200993151,84,132.0,1026.0,450,0.8713450292397661,0.0883786185279561,113.0,115,0.0
HAP1,44,0.1,0.1,GoCo-score,adapt_475_to_450_q0.5,0.0199326927315301,0.0937921436535772,0.2867547505407321,0.0867749366808403,85,139.0,1094.0,449,0.8729433272394881,0.0884747866109589,119.0,137,0.0
HAP1,44,0.1,0.1,GoCo-oracle,adapt_475_to_450_q0.5,0.0062606483394636,0.0925131131044584,0.2846266735572254,0.0853561934065511,85,139.0,1206.0,441,0.884742951907131,0.0870137716591014,119.0,145,0.0
HAP1,44,0.1,0.1,GoCo-exp0,adapt_475_to_450_q0.25,5.407117192819557e-20,0.0752364612795012,0.2588908315811292,0.067718863292133,84,134.0,840.0,365,0.8404761904761905,0.0696961211162146,115.0,28,0.0
HAP1,44,0.1,0.1,GoCo-exp1,adapt_475_to_450_q0.35,0.000609610533535,0.0903863191829487,0.282172025666746,0.0832404958152845,83,133.0,1126.0,432,0.8818827708703375,0.0851754819617978,114.0,88,0.0
HAP1,44,0.1,0.1,GoCo-dense-source,adapt_455.567_to_451.229_q0.4,0.0010199570591796,0.0908172261259236,0.2826308648134311,0.0832848810800382,83,137.0,1139.0,432,0.8797190517998245,0.0848869777458591,118.0,94,0.0
HAP1,44,0.1,0.1,GoCo-dense-random1,adapt_455.567_to_451.229_q0.4,0.0547754784209496,0.0951313232954242,0.2888306425130398,0.0844816980338657,83,136.0,997.0,439,0.8635907723169508,0.0862185356818566,117.0,96,0.0
HAP1,44,0.1,0.5,Boger,global_475,2.1400466473596308e-22,0.0754744379023125,0.2602182074899474,0.0672565167889667,82,129.0,795.0,363,0.8377358490566038,0.0691782930329329,111.0,0,0.0
HAP1,44,0.1,0.5,GoDag,global_475,1.759196022619685e-25,0.0739798286448918,0.2573700516898906,0.0672565167889667,82,129.0,795.0,363,0.8377358490566038,0.0691782930329329,111.0,0,0.0
HAP1,44,0.1,0.5,GoDag-dense,global_455.567,1.9594312457877051e-25,0.0740147027803029,0.2572809667112761,0.0673009020537204,82,133.0,806.0,363,0.8349875930521092,0.0688897888169942,115.0,0,0.0
HAP1,44,0.1,0.5,GoDag-cert60,global_475,2.4206891788450007e-21,0.0744348925468501,0.2578397426590564,0.0672565167889667,82,129.0,795.0,363,0.8377358490566038,0.0691782930329329,111.0,0,0.0
HAP1,44,0.1,0.5,GoCo-source,adapt_475_to_450_q0.4,0.0009561504487876,0.0907580457723675,0.2826956717690022,0.0832404958152845,83,133.0,1131.0,432,0.8824049513704686,0.0851754819617978,114.0,95,0.0
HAP1,44,0.1,0.5,GoCo-random1,adapt_475_to_450_q0.5,0.3630569931096975,0.0989151670586332,0.2939909854143069,0.0875072935377022,83,135.0,1029.0,453,0.8688046647230321,0.0893550943459239,116.0,115,0.0
HAP1,44,0.1,0.5,GoCo-random2,adapt_475_to_450_q0.6,0.4623810986588398,0.0997064800918948,0.2950577100060781,0.0937708997218491,84,134.0,1095.0,483,0.8776255707762557,0.0958723306087086,115.0,153,0.0
HAP1,44,0.1,0.5,GoCo-random3,adapt_475_to_450_q0.4,0.1715466413216266,0.0970898230675454,0.2913996984570483,0.0924726307517784,84,132.0,1114.0,477,0.881508078994614,0.0943706291804195,113.0,151,0.0
HAP1,44,0.1,0.5,GoCo-score,adapt_475_to_450_q0.6,0.2782753792994511,0.0981862848013626,0.2928347940999764,0.0898819051673028,85,139.0,1123.0,463,0.8762243989314337,0.0915817550974213,119.0,152,0.0
HAP1,44,0.1,0.5,GoCo-oracle,adapt_475_to_450_q0.6,0.1784030484542219,0.0971735658341521,0.2911851133373736,0.0889070145339369,85,139.0,1238.0,457,0.8877221324717286,0.0905645927864871,119.0,161,0.0
HAP1,44,0.1,0.5,GoCo-exp0,adapt_475_to_450_q0.25,5.407117192819557e-20,0.0752364612795012,0.2588908315811292,0.067718863292133,84,134.0,840.0,365,0.8404761904761905,0.0696961211162146,115.0,28,0.0
HAP1,44,0.1,0.5,GoCo-exp1,adapt_475_to_450_q0.4,0.2511795684073993,0.0979318140819503,0.2926971438410023,0.0901017178939651,83,135.0,1210.0,462,0.8884297520661157,0.0916853207041568,116.0,132,0.0
HAP1,44,0.1,0.5,GoCo-dense-source,adapt_455.567_to_451.229_q0.4,0.0010199570591796,0.0908172261259236,0.2826308648134311,0.0832848810800382,83,137.0,1139.0,432,0.8797190517998245,0.0848869777458591,118.0,94,0.0
HAP1,44,0.1,0.5,GoCo-dense-random1,adapt_455.567_to_451.229_q0.5,0.2295884656187115,0.097720463698605,0.2923521981490559,0.0869228875589434,83,136.0,1028.0,450,0.867704280155642,0.0886597252069342,117.0,109,0.0
HAP1,44,0.2,0.1,Boger,global_400,1.1451278519726376e-76,0.1384291535809236,0.34136467510125,0.1328637494783744,97,157.0,1652.0,664,0.9049636803874092,0.1351461560096256,134.0,0,0.0
HAP1,44,0.2,0.1,GoDag,global_400,9.714224144860568e-83,0.1364613245291834,0.3387388985265306,0.1328637494783744,97,157.0,1652.0,664,0.9049636803874092,0.1351461560096256,134.0,0,0.0
HAP1,44,0.2,0.1,GoDag-dense,global_404.949,9.714224144860568e-83,0.1364613245291834,0.3387388985265306,0.1328637494783744,97,157.0,1652.0,664,0.9049636803874092,0.1351461560096256,134.0,0,0.0
HAP1,44,0.2,0.1,GoDag-cert60,global_400,2.8626449834765387e-68,0.137639188418918,0.3398218944061468,0.1328637494783744,97,157.0,1652.0,664,0.9049636803874092,0.1351461560096256,134.0,0,0.0
HAP1,44,0.2,0.1,GoCo-source,adapt_400_to_375_q0.6,4.297607803727543e-11,0.1744044477800448,0.3744070249030238,0.1736846740443972,111,177.0,3074.0,843,0.94242029928432,0.1763208521620146,144.0,411,0.0
HAP1,44,0.2,0.1,GoCo-random1,adapt_400_to_375_q0.6,0.0208724452563203,0.1916578221657754,0.3889561587541446,0.1883640051569295,113,181.0,2750.0,916,0.9341818181818182,0.1921814981396601,145.0,437,0.0
HAP1,44,0.2,0.1,GoCo-random2,adapt_400_to_375_q0.6,0.0337726026299993,0.1924990025897503,0.3895350445889551,0.1931954506690429,108,176.0,2832.0,933,0.9378531073446328,0.196376917434834,142.0,492,0.0
HAP1,44,0.2,0.1,GoCo-random3,adapt_400_to_375_q0.5,0.0002979719776966,0.186097230823422,0.3843976353949139,0.1871321244050384,110,173.0,2767.0,908,0.9374774123599566,0.1901539490751251,141.0,452,0.0
HAP1,44,0.2,0.1,GoCo-score,adapt_400_to_375_q0.4,0.0175655344871634,0.1913733549624403,0.3887049370013698,0.192584378539828,110,177.0,2513.0,934,0.929566255471548,0.1959213834211289,144.0,349,0.0
HAP1,44,0.2,0.1,GoCo-oracle,adapt_400_to_375_q0.75,0.0269922921837565,0.1921099129910475,0.3887045540464016,0.1940524985478869,121,195.0,3503.0,940,0.9443334284898658,0.1980108195213916,153.0,662,0.0
HAP1,44,0.2,0.1,GoCo-exp0,adapt_400_to_375_q0.4,1.0806014920669544e-64,0.1391086657107855,0.3411702573402674,0.1347812985744256,100,160.0,1883.0,670,0.915029208709506,0.1372449449364788,135.0,117,0.0
HAP1,44,0.2,0.1,GoCo-exp1,adapt_400_to_375_q0.6,0.0051967678220314,0.1895509191515495,0.3871084077537351,0.1912538410754294,110,178.0,3326.0,923,0.9464822609741432,0.1937531646236916,146.0,513,0.0
HAP1,44,0.2,0.1,GoCo-dense-source,adapt_404.949_to_394.825_q0.6,0.0234945234204503,0.1918587307141878,0.3890776121201957,0.194413493344824,106,169.0,2808.0,936,0.9398148148148148,0.1969736840590814,139.0,348,0.0
HAP1,44,0.2,0.1,GoCo-dense-random1,adapt_404.949_to_394.825_q0.6,5.4677679080509366e-05,0.1843815830499396,0.38323669158488,0.1811465425520169,109,174.0,2361.0,883,0.926302414231258,0.1848623193089453,140.0,270,0.0
HAP1,44,0.2,0.5,Boger,global_400,1.1451278519726376e-76,0.1384291535809236,0.34136467510125,0.1328637494783744,97,157.0,1652.0,664,0.9049636803874092,0.1351461560096256,134.0,0,0.0
HAP1,44,0.2,0.5,GoDag,global_400,9.714224144860568e-83,0.1364613245291834,0.3387388985265306,0.1328637494783744,97,157.0,1652.0,664,0.9049636803874092,0.1351461560096256,134.0,0,0.0
HAP1,44,0.2,0.5,GoDag-dense,global_404.949,9.714224144860568e-83,0.1364613245291834,0.3387388985265306,0.1328637494783744,97,157.0,1652.0,664,0.9049636803874092,0.1351461560096256,134.0,0,0.0
HAP1,44,0.2,0.5,GoDag-cert60,global_400,2.8626449834765387e-68,0.137639188418918,0.3398218944061468,0.1328637494783744,97,157.0,1652.0,664,0.9049636803874092,0.1351461560096256,134.0,0,0.0
HAP1,44,0.2,0.5,GoCo-source,adapt_400_to_375_q0.6,4.297607803727543e-11,0.1744044477800448,0.3744070249030238,0.1736846740443972,111,177.0,3074.0,843,0.94242029928432,0.1763208521620146,144.0,411,0.0
HAP1,44,0.2,0.5,GoCo-random1,adapt_400_to_375_q0.6,0.0208724452563203,0.1916578221657754,0.3889561587541446,0.1883640051569295,113,181.0,2750.0,916,0.9341818181818182,0.1921814981396601,145.0,437,0.0
HAP1,44,0.2,0.5,GoCo-random2,adapt_400_to_375_q0.6,0.0337726026299993,0.1924990025897503,0.3895350445889551,0.1931954506690429,108,176.0,2832.0,933,0.9378531073446328,0.196376917434834,142.0,492,0.0
HAP1,44,0.2,0.5,GoCo-random3,adapt_400_to_375_q0.6,0.3518589542449531,0.1984215391592295,0.3940130910936816,0.1985546910942685,112,178.0,2963.0,960,0.9399257509281134,0.2018401718178009,143.0,530,0.0
HAP1,44,0.2,0.5,GoCo-score,adapt_400_to_375_q0.4,0.0175655344871634,0.1913733549624403,0.3887049370013698,0.192584378539828,110,177.0,2513.0,934,0.929566255471548,0.1959213834211289,144.0,349,0.0
HAP1,44,0.2,0.5,GoCo-oracle,adapt_400_to_375_q0.75,0.0269922921837565,0.1921099129910475,0.3887045540464016,0.1940524985478869,121,195.0,3503.0,940,0.9443334284898658,0.1980108195213916,153.0,662,0.0
HAP1,44,0.2,0.5,GoCo-exp0,adapt_400_to_375_q0.5,0.1591487046356182,0.1958826604388948,0.3916633500763988,0.1983134838981042,119,193.0,3304.0,958,0.9415859564164648,0.2020054932897005,153.0,678,0.0
HAP1,44,0.2,0.5,GoCo-exp1,adapt_400_to_375_q0.75,0.3721745621481067,0.1986461995219951,0.3941079611993848,0.2028552076212575,113,181.0,3475.0,975,0.9479136690647482,0.2055855362886489,146.0,598,1.0
HAP1,44,0.2,0.5,GoCo-dense-source,adapt_404.949_to_394.825_q0.6,0.0234945234204503,0.1918587307141878,0.3890776121201957,0.194413493344824,106,169.0,2808.0,936,0.9398148148148148,0.1969736840590814,139.0,348,0.0
HAP1,44,0.2,0.5,GoCo-dense-random1,adapt_404.949_to_394.825_q0.75,0.3509067128214375,0.1984102406927177,0.3941726186369481,0.1982903508209039,110,176.0,2584.0,960,0.9318885448916407,0.2019950312591636,142.0,369,0.0
HAP1,45,0.05,0.1,Boger,global_550,0.0032613448356549,0.0446076708044506,0.2032576816860097,0.0448847744552707,66,96.0,528.0,248,0.8181818181818182,0.0466518187544052,81.0,0,0.0
HAP1,45,0.05,0.1,GoDag,global_550,0.0001977026682475,0.0430973228878545,0.1997626368503569,0.0448847744552707,66,96.0,528.0,248,0.8181818181818182,0.0466518187544052,81.0,0,0.0
HAP1,45,0.05,0.1,GoDag-dense,global_538.398,0.0001878867464889,0.043073771530307,0.1996886083413315,0.0447042231831188,68,105.0,541.0,248,0.8059149722735675,0.0464657193163051,90.0,0,0.0
HAP1,45,0.05,0.1,GoDag-cert60,global_550,0.0034038867043131,0.0442327177999446,0.2023193029867378,0.0448847744552707,66,96.0,528.0,248,0.8181818181818182,0.0466518187544052,81.0,0,0.0
HAP1,45,0.05,0.1,GoCo-source,adapt_550_to_525_q0.4,0.0201251985842795,0.0455642757227142,0.2052926895572447,0.0462163323780403,66,96.0,596.0,254,0.8389261744966443,0.0479833766771749,81.0,19,0.0
HAP1,45,0.05,0.1,GoCo-random1,adapt_550_to_525_q0.125,0.0587469761660803,0.0465809096310649,0.2073488013958506,0.0475320384217218,66,97.0,553.0,260,0.8245931283905967,0.0492990827208564,82.0,16,0.0
HAP1,45,0.05,0.1,GoCo-random2,adapt_550_to_525_q0.2,0.0646514840894303,0.0466831542561438,0.2075828285177423,0.0471040376598867,66,96.0,550.0,258,0.8254545454545454,0.0488710819590213,81.0,15,0.0
HAP1,45,0.05,0.1,GoCo-random3,adapt_550_to_525_q0.175,0.04770923300887,0.0463650598592933,0.206940990701416,0.0475277151867806,67,97.0,546.0,260,0.8223443223443223,0.0492947594859152,82.0,13,0.0
HAP1,45,0.05,0.1,GoCo-score,adapt_550_to_525_q0.175,0.0719313288588146,0.0467983445874384,0.2079550330624704,0.0471454127148104,70,108.0,564.0,260,0.8085106382978723,0.0489069088479967,93.0,31,0.0
HAP1,45,0.05,0.1,GoCo-oracle,adapt_550_to_525_q0.5,0.0216622927823083,0.0456424783394435,0.2047278115184855,0.0452220512796284,71,109.0,627.0,251,0.8261562998405104,0.0470205351240731,93.0,53,0.0
HAP1,45,0.05,0.1,GoCo-exp0,adapt_550_to_525_q0.4,0.0051709379362532,0.0445180516466796,0.2029534212704687,0.0450380093129116,66,99.0,556.0,249,0.8219424460431655,0.0468050536120461,84.0,14,0.0
HAP1,45,0.05,0.1,GoCo-exp1,adapt_550_to_525_q0.35,0.025953652952049,0.0457862020431758,0.2057832394309748,0.0462163323780403,66,96.0,593.0,254,0.8381112984822934,0.0479833766771749,81.0,17,0.0
HAP1,45,0.05,0.1,GoCo-dense-source,adapt_538.398_to_526.433_q0.4,0.0197885170471752,0.0455500090348418,0.2052558531211075,0.0460357811058885,68,105.0,609.0,254,0.8275862068965517,0.0477972772390748,90.0,19,0.0
HAP1,45,0.05,0.1,GoCo-dense-random1,adapt_538.398_to_526.433_q0.125,0.0579772467234896,0.0465671713391622,0.2073074327428762,0.0473673390286581,68,105.0,564.0,260,0.8138297872340425,0.0491288351618444,90.0,14,0.0
HAP1,45,0.05,0.5,Boger,global_550,0.0032613448356549,0.0446076708044506,0.2032576816860097,0.0448847744552707,66,96.0,528.0,248,0.8181818181818182,0.0466518187544052,81.0,0,0.0
HAP1,45,0.05,0.5,GoDag,global_550,0.0001977026682475,0.0430973228878545,0.1997626368503569,0.0448847744552707,66,96.0,528.0,248,0.8181818181818182,0.0466518187544052,81.0,0,0.0
HAP1,45,0.05,0.5,GoDag-dense,global_538.398,0.0001878867464889,0.043073771530307,0.1996886083413315,0.0447042231831188,68,105.0,541.0,248,0.8059149722735675,0.0464657193163051,90.0,0,0.0
HAP1,45,0.05,0.5,GoDag-cert60,global_550,0.0034038867043131,0.0442327177999446,0.2023193029867378,0.0448847744552707,66,96.0,528.0,248,0.8181818181818182,0.0466518187544052,81.0,0,0.0
HAP1,45,0.05,0.5,GoCo-source,adapt_550_to_525_q0.4,0.0201251985842795,0.0455642757227142,0.2052926895572447,0.0462163323780403,66,96.0,596.0,254,0.8389261744966443,0.0479833766771749,81.0,19,0.0
HAP1,45,0.05,0.5,GoCo-random1,adapt_550_to_525_q0.25,0.4514074337695111,0.0497248658387067,0.2139031567013063,0.0495145802253413,66,99.0,580.0,269,0.8293103448275863,0.0512421709455176,84.0,31,0.0
