repeat,alpha,arm,label,fdp,correct,total,units
47,0.1,goco-score,adapt_37.7842_to_32.0342_q0.5,0.09476426896782711,1007,2036,465
47,0.1,goco,adapt_37.7842_to_32.0342_q0.6,0.09270675309152761,1059,2025,492
47,0.1,goco-rank,top5736,0.09087416513978366,1323,1763,897
47,0.2,global-coarse,global_27.1593,0.149552627531527,1457,3011,736
47,0.2,global-dense,global_23.8149,0.1860766901674412,1823,3953,871
47,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.18094006441120394,1856,4054,848
47,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.18416786221905967,1880,4024,870
47,0.2,goco-rank,top12426,0.19024315824166518,2538,3752,1406
48,0.05,global-coarse,global_62.0008,0.03961227022873692,427,690,236
48,0.05,global-dense,global_56.5397,0.04701568256595149,503,839,261
48,0.05,goco-score,adapt_62.0008_to_52.5656_q0.6,0.04804854502827196,505,876,260
48,0.05,goco,adapt_62.0008_to_52.5656_q0.5,0.043548673089426095,480,790,255
48,0.05,goco-rank,top2648,0.04181492207971314,562,721,476
48,0.1,global-coarse,global_37.7842,0.0827902226950634,818,1653,394
48,0.1,global-dense,global_35.5381,0.09275814173414504,907,1893,432
48,0.1,goco-score,adapt_37.7842_to_32.0342_q0.4,0.08847088414734257,914,1912,417
48,0.1,goco,adapt_37.7842_to_32.0342_q0.6,0.09351994142023104,982,1992,471
48,0.1,goco-rank,top5736,0.09810715763342988,1154,1596,875
48,0.2,global-coarse,global_27.1593,0.14644521914898415,1333,2868,711
48,0.2,global-dense,global_23.0644,0.1965180618068252,1696,3921,899
48,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.18070349435800043,1662,3796,843
48,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.17669986685416608,1664,3744,833
48,0.2,goco-rank,top10925,0.17932497706646505,2044,3124,1281
49,0.05,global-coarse,global_62.0008,0.042922158520007095,380,621,236
49,0.05,global-dense,global_56.5397,0.05099739937348542,457,779,262
49,0.05,goco-score,adapt_62.0008_to_52.5656_q0.6,0.05069842583289005,446,805,255
49,0.05,goco,adapt_62.0008_to_52.5656_q0.6,0.0507181275489095,463,792,269
49,0.05,goco-rank,top2046,0.03338849813818784,464,587,409
49,0.1,global-coarse,global_37.7842,0.0844885106159413,797,1618,405
49,0.1,global-dense,global_36.1117,0.09545711264784495,890,1814,452
49,0.1,goco-score,adapt_37.7842_to_32.0342_q0.4,0.09322835602314296,911,1920,448
49,0.1,goco,adapt_37.7842_to_32.0342_q0.4,0.08967433063419823,912,1804,462
49,0.1,goco-rank,top4433,0.08510550268928423,960,1308,771
49,0.2,global-coarse,global_27.1593,0.1430188025554182,1364,2863,702
49,0.2,global-dense,global_23.8149,0.1790620983163391,1701,3706,857
49,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.17796900875766264,1724,3809,850
49,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.17016236796591636,1718,3683,841
49,0.2,goco-rank,top10925,0.19708025390689848,2084,3206,1334
